RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
14	1	551	441
164	2	415	302
414	3	155	206
631	4	162	203
764	5	136	454
1047	6	88	754
1297	7	92	887
1564	8	89	912
1747	9	100	880
1897	10	219	876
2114	11	544	887
2497	12	562	240
3031	13	593	917
3247	14	526	393
3764	15	157	75
4047	16	827	905
4680	17	91	973
4864	18	574	196
5130	19	858	140
5297	20	222	115
5614	21	134	114
5781	22	189	77
5931	23	262	90
6197	24	478	113
6464	25	580	121
6881	27	923	230
7131	28	672	204
7415	29	838	196
7573	30	928	275
7985	31	143	222
8244	32	150	953
8394	33	133	892
8527	34	95	878
8694	35	409	865
8894	36	877	893
9044	37		
9378	38	772	221
9578	39	871	195
10513	40	902	925
10646	41	887	931
11029	42	492	872
11479	43	98	886
11612	44	315	865
11879	45	506	221
12029	46	517	158
12179	47	597	158
12646	48	576	858
13346	49	134	879
13462	50	299	890
Duration	13728
