RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
1	1	652	353
101	2	381	114
301	3	298	217
501	4	375	303
718	5	378	209
1018	6	374	227
1234	7	411	208
1468	8	449	398
1601	9	373	379
1701	10	359	361
2034	11	466	375
2234	12	900	220
2601	13	907	250
2768	14	458	469
3101	15	739	502
3651	16	763	489
4084	17	814	507
4418	18	795	503
4684	19	759	519
5101	20	750	527
5401	21	793	516
5684	22	810	520
6368	23	775	518
6568	24	755	533
6884	25	769	525
8051	26	805	526
8484	27	801	501
8667	28	803	487
8901	29	806	428
9250	30	808	398
9634	31	800	245
9834	32	802	231
10267	33	898	231
10434	34	821	214
10751	35	804	229
11167	36	442	121
11418	37	361	158
11551	38	308	77
11867	39	354	217
12501	40	802	252
12801	41	797	534
13067	42	775	528
13334	43	762	528
13717	44	766	515
14234	45	788	529
14634	46	802	520
14917	47	778	539
15184	48	808	514
15534	49	811	521
15901	50	793	546
16350	51	814	505
16584	52	796	440
17117	53	804	242
17484	54	805	229
18838	55	391	321
Duration	18847
