RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
6	1	335	42
473	2	344	182
1073	3	161	183
1741	4	207	238
1908	5	389	159
2041	6	325	157
2274	7	451	159
2508	8	554	161
2708	9	577	151
2824	10	663	149
3091	11	652	148
3275	12	761	147
3875	13	857	323
4025	14	919	351
4342	15	894	355
4493	16	901	400
4743	17	875	415
4910	18	902	427
5377	19	900	442
5543	20	930	427
5743	21	868	429
5927	22	900	86
6677	23	881	128
7725	24	764	111
7844	25	628	83
7978	26	567	77
8395	27	321	71
8595	28	196	55
8778	29	101	18
8945	30	57	11
9128	31	209	47
9578	32	307	61
9762	33	358	75
9895	34	422	58
10112	35	128	81
10245	36	96	85
10529	37	151	77
10862	38	294	85
11045	39	262	93
11379	40	300	93
11795	41	398	108
12396	42	441	84
12712	43	435	90
13279	44	483	109
13463	45	613	93
13879	46	608	98
14262	47	626	95
14430	48	650	104
14630	49	685	107
14930	50	592	85
15180	51	562	96
15531	52	600	97
15764	53	648	91
16047	54	443	229
16314	55	442	368
17266	56	447	243
17399	57	296	260
17699	58	142	249
17849	59	198	296
18082	60	381	319
18399	61	857	344
19017	62	928	171
19168	63	898	169
19268	64	844	153
19401	65	792	155
19635	66	707	143
19985	67	722	138
20501	68	641	150
20985	69	629	176
21186	70	636	381
21820	71	889	352
22155	72	886	104
22588	73	854	167
22722	74	883	156
23039	75	883	66
23389	76	889	81
23522	77	808	78
23639	78	877	389
23789	79	884	359
24406	80	896	358
24924	81	794	353
25174	82	865	534
25390	83	879	543
25507	84	885	553
25941	85	892	569
26691	86	892	553
26891	87	887	566
27224	88	313	452
27491	89	82	472
27791	90	97	474
27991	91	129	506
28357	92	124	502
28457	93	140	477
28674	94	129	489
28824	95	123	430
28907	96	109	413
29024	97	184	512
29157	98	123	518
29924	99	128	544
30357	100	119	564
30824	101	289	539
31075	102	265	497
31292	103	303	492
31625	104	281	516
31775	105	293	522
32009	106	281	500
32125	107	307	502
32726	108	293	357
32909	109	299	225
33159	110	115	190
33259	111	95	158
33442	112	115	153
33692	113	407	234
33992	114	130	403
34092	115	365	425
34242	116	422	453
34392	117	431	420
34492	118	427	265
34809	119	429	502
35209	120	393	517
35576	121	401	525
35876	122	459	535
36326	123	387	550
36526	124	405	537
36776	125	479	575
37827	126	538	508
38544	127	552	570
38961	128	545	577
39144	129	538	597
39695	130	636	535
39845	131	627	532
40379	132	563	437
40564	133	630	501
41047	134	625	538
41464	135	642	564
42031	136	618	572
42464	137	651	603
42749	138	890	541
43549	139	874	559
44700	140	886	590
45000	141	885	322
45183	142	894	179
45333	143	889	136
45900	144	865	174
46151	145	840	114
46340	146	797	99
46640	147	526	66
46806	148	552	81
46990	149	96	43
47206	150	51	28
47472	151	231	44
47606	152	209	44
47756	153	363	57
47906	154	428	63
Duration	47988
