RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
162	1	303	414
445	2	349	490
945	3	171	562
1262	4	168	68
1428	5	64	39
1678	6	360	64
1945	7	365	111
2161	8	474	114
2444	9	582	108
2644	10	559	104
2761	11	337	105
3511	12	364	109
4044	13	783	177
4244	14	832	207
4411	15	921	205
4612	16	778	235
4928	17	230	219
5128	18	238	153
5328	19	334	79
5545	20	313	94
5828	21	427	101
6328	22	267	215
6595	23	327	332
6778	24	298	320
7145	25	745	285
7362	26	711	289
7478	27	775	226
7795	28	598	410
8011	29	585	471
8211	30	253	403
8428	31	194	388
8595	32	116	278
8828	33	219	136
9195	34	281	233
9478	35	687	234
9678	36	762	236
10045	37	783	289
10278	38	802	269
10495	39	886	251
10711	40	821	447
10928	41	795	468
11618	42	271	86
11769	43	347	80
12036	44	365	96
12169	45	481	110
12452	46	857	110
12652	47	899	107
12819	48	393	66
13053	49	322	64
13286	50	369	71
13486	51	431	112
13852	52	312	365
14002	53	381	75
14185	54	344	100
14519	55	370	105
14769	56	502	110
15086	57	870	98
15252	58	902	113
15569	59	552	316
15819	60	686	317
16102	61	687	377
16369	62	701	443
16536	63	491	442
16852	64	768	262
17086	65	761	235
17369	66	802	273
17769	67	820	261
18052	68	817	179
18385	69	903	225
18619	70	885	245
18769	71	819	257
20169	72	797	255
20385	73	319	207
20652	74	331	316
20885	75	179	320
21169	76	211	408
21352	77	286	326
21552	78	140	565
21702	79	166	594
21869	80	118	531
22052	81	115	503
22352	82	133	546
22668	83	93	521
22935	84	189	618
23135	85	744	473
23352	86	803	480
23585	87	789	482
24002	88	823	456
24202	89	796	464
24435	90	793	483
24902	91	148	628
25202	92	208	608
25652	93	154	623
25818	94	807	457
26118	95	795	462
26385	96	826	462
26602	97	742	350
27185	98	806	469
27518	99	793	488
27668	100	792	462
28018	101	879	397
28268	102	822	464
28485	103	791	474
28868	104	404	87
29085	105	356	95
29235	106	427	106
29552	107	752	460
29702	108	785	492
29918	109	790	479
30335	110	298	100
30918	111	237	288
31068	112	145	621
31535	113	105	501
31735	114	338	361
31918	115	299	333
Duration	32127
