RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
11	1	352	175
161	2	297	232
378	3	138	280
611	4	148	149
961	5	169	193
1227	6	266	194
1377	7	755	192
1495	8	706	203
1628	9	648	102
1895	10	167	149
2195	11	247	167
2328	12	171	179
2578	13	173	43
2728	14	137	46
2945	15	230	43
3062	16	283	40
3228	17	135	69
3562	18	346	96
3845	19	163	179
4161	20	141	454
4511	21	144	745
4911	22	138	554
5211	23	192	115
5361	24	125	52
5728	25	177	52
5911	26	219	50
6145	27	249	61
6411	28	285	68
6628	29	314	62
6911	30	266	49
7295	31	311	21
7578	32	386	121
7678	33	373	102
7928	34	747	93
8162	35	124	159
8312	36	143	196
8712	37	188	186
8995	38	185	417
9245	39	195	308
9495	40	200	218
9662	41	199	246
9895	42	153	290
10545	43	159	326
10662	44	156	307
10929	45	158	333
11162	46	174	367
11379	47	200	361
11545	48	170	396
11879	49	149	411
12362	50	120	406
12529	51	91	410
12712	52	151	413
12979	53	259	405
13179	54	285	406
13445	55	359	406
13845	56	366	109
14512	57	365	126
15228	58	447	102
15778	59	521	101
16078	60	516	135
16695	61	584	120
17012	62	601	141
17229	63	656	129
17579	64	649	165
17882	65	656	123
18116	66	713	111
18966	67	743	99
19099	68	754	78
19266	69	661	119
19883	70	667	141
20183	71	704	154
20300	72	799	90
20733	73	812	114
20899	74	692	114
21116	75	680	167
21466	76	696	375
21933	77	140	388
22116	78	108	378
22266	79	149	410
22483	80	317	413
22750	81	436	393
23150	82	727	393
23550	83	725	120
23667	84	664	125
23984	85	693	391
24200	86	680	405
24434	87	316	408
24617	88	135	385
24950	89	738	396
25150	90	705	395
25350	91	648	398
25584	92	672	385
25817	93	685	135
Duration	26465
