RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
110	1	429	492
594	2	116	241
761	3	189	236
1044	4	157	244
1560	5	363	151
2310	6	364	148
2627	7	336	101
3399	8	430	81
3599	9	399	82
4319	10	470	74
4452	11	509	125
4569	12	527	142
4652	13	488	152
4952	14	618	114
5102	15	583	128
5770	16	477	100
5873	17	493	78
6056	18	720	57
6523	19	391	72
6856	20	474	174
7106	21	446	169
7273	22	878	107
7740	23	882	126
7990	24	864	88
8256	25	851	138
8840	26	778	143
9523	27	763	118
9710	28	817	152
9982	29	708	68
10132	30	712	109
10365	31	773	61
10832	32	687	140
11332	33	633	86
11832	34	637	74
12149	35	672	206
12332	36	639	191
12785	37	794	159
13099	38	786	154
13449	39	126	290
13583	40	102	233
13899	41	161	314
14216	42	162	330
14916	43	804	456
15066	44	763	472
15433	45	769	773
15766	46	789	929
16149	47	766	670
16566	48	795	304
16899	49	780	228
17082	50	755	227
17666	51	743	449
17933	52	757	421
18249	53	810	461
18566	54	733	461
18966	55	764	638
19466	56	745	873
19716	57	793	941
19799	58	765	944
20032	59	772	780
20249	60	762	886
21066	61	730	514
21218	62	794	442
21419	63	100	446
21668	64	100	493
21903	65	244	507
21969	66	301	490
22353	67	316	180
22653	68	303	482
23053	69	156	451
23336	70	162	149
23419	71	191	196
24003	72	169	206
24353	73	136	451
24853	74	536	449
25019	75	519	478
25336	76	560	113
25503	77	569	111
25802	78	543	127
26069	79	538	166
26386	80	538	173
26752	81	596	137
27352	82	598	167
28002	83	809	438
28819	84	72	404
28952	85	154	459
Duration	29179
