RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
266	1	455	336
500	2	424	334
633	3	458	364
800	4	588	315
1134	5	537	336
1517	6	861	375
1617	7	893	355
3138	8	391	80
3539	9	301	338
3739	10	246	414
3939	11	245	399
4105	12	120	295
4372	13	106	263
4522	14	327	333
4689	15	421	363
4922	16	441	416
5138	17	537	424
5322	18	604	445
5555	19	636	439
5956	20	503	353
6839	21	255	238
7088	22	191	223
7238	23	111	257
11518	24	583	119
11654	25	594	110
11972	26	813	212
12172	27	593	100
12339	28	435	82
12472	29	467	74
12623	30	426	66
12790	31	338	64
13290	32	426	66
13690	33	479	62
14156	34	461	67
14873	35	505	78
15008	36	558	107
15342	37	838	500
15576	38	880	410
15876	39	583	232
16026	40	568	185
16126	41	546	118
16293	42	578	112
16726	43	222	554
17042	44	171	608
17642	45	617	104
17809	46	586	100
Duration	17844
