RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
11	1	387	356
278	2	325	331
395	3	254	274
595	4	388	295
761	5	365	319
1028	6	477	367
1328	7	515	387
1511	8	768	118
1794	9	771	81
1911	10	757	311
2328	11	762	215
2761	12	743	195
2994	13	795	194
3311	14	746	2
4078	15	780	6
4311	16	760	60
4677	17	761	92
4978	18	763	117
5211	19	756	153
5744	20	411	240
6094	21	373	256
6344	22	326	291
6611	23	725	192
6728	24	751	149
6994	25	765	141
8011	26	756	180
8211	27	480	394
8427	28	596	354
8577	29	540	151
8844	30	760	210
8994	31	739	188
9211	32	225	708
9394	33	333	514
9711	34	610	489
9944	35	491	269
10344	36	751	167
10611	37	739	137
11027	38	523	360
11277	39	598	372
11711	40	616	344
11879	41	728	683
12079	42	616	280
12645	43	541	240
12812	44	548	186
12995	45	653	290
13179	46	631	300
13495	47	622	320
13645	48	655	235
14262	49	759	244
14695	50	769	212
14962	51	639	196
15162	52	538	150
15395	53	417	162
15629	54	740	112
15995	55	706	130
16362	56	705	158
16595	57	679	473
16895	58	528	402
17212	59	218	381
17545	60	239	809
17729	61	124	720
18062	62	101	703
18630	63	335	804
18763	64	473	712
19197	65	550	485
19348	66	523	396
19598	67	604	390
19731	68	610	305
20031	69	540	188
20215	70	390	153
20415	71	358	184
20598	72	206	228
20931	73	304	41
21248	74	569	48
21448	75	127	264
21648	76	68	307
21831	77	107	628
22248	78	499	312
22431	79	491	244
22615	80	613	301
22931	81	632	296
23331	82	647	256
23548	83	654	224
23731	84	627	321
24648	85	701	267
24815	86	630	239
25048	87	531	145
25348	88	569	158
25548	89	629	336
25948	90	639	302
26465	91	754	100
26698	92	464	362
26931	93	586	329
27115	94	617	324
28481	95	765	147
28698	96	598	322
29348	97	601	318
29749	98	626	318
30032	99	640	262
30882	100	636	341
31082	101	651	250
31682	102	652	233
32066	103	702	246
32249	104	747	265
32399	105	750	176
32816	106	775	19
33299	107	374	925
33401	108	241	974
33834	109	183	690
34084	110	173	643
34284	111	113	737
34534	112	168	270
34784	113	324	210
34934	114	247	236
35117	115	341	172
35301	116	300	208
35417	117	286	237
35767	118	284	181
36017	119	306	179
36200	120	373	177
36434	121	199	222
37084	122	299	251
37593	123	599	297
37830	124	287	254
38047	125	734	258
38230	126	752	170
38547	127	411	465
38780	128	609	310
39047	129	767	186
39430	130	637	324
39780	131	454	459
40297	132	311	805
40480	133	111	720
40880	134	120	763
41097	135	755	845
41313	136	368	990
41647	137	329	109
41847	138	135	12
42297	139	506	165
Duration	42432
