RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
378	1	658	238
612	2	133	439
845	3	82	474
1478	4	90	451
1612	5	252	156
1878	6	453	127
2078	7	420	135
2378	8	468	159
2578	9	122	441
2728	10	101	457
3462	11	79	488
4012	12	298	190
4245	13	156	55
4412	14	131	26
4595	15	249	30
4878	16	595	165
5095	17	674	220
5495	18	457	137
5712	19	424	130
6145	20	120	462
6512	21	88	396
6962	22	142	389
7228	23	588	192
7378	24	672	230
7795	25	548	175
7978	26	498	154
8462	27	516	135
8845	28	455	133
9095	29	649	242
9295	30	681	224
10178	31	513	160
10828	32	453	147
10978	33	736	577
11128	34	624	594
11528	35	92	507
12395	36	118	490
12561	37	84	495
12695	38	372	145
12895	39	482	157
13295	40	511	154
13928	41	466	160
14428	42	453	234
14611	43	470	198
14794	44	454	145
15028	45	764	171
15428	46	509	152
15728	47	84	470
15961	48	98	503
16428	49	107	512
17328	50	86	521
17528	51	102	525
18144	52	59	525
18294	53	509	188
18611	54	534	168
19228	55	594	150
19461	56	692	134
19695	57	646	257
20145	58	619	278
20278	59	597	248
20778	60	559	149
21178	61	498	564
21461	62	610	593
21845	63	267	616
22095	64	337	617
22278	65	78	557
22511	66	82	524
22761	67	116	523
22944	68	573	178
23295	69	670	253
23528	70	672	222
23794	71	572	160
24361	72	553	167
24461	73	527	156
24628	74	461	189
25327	75	520	152
25450	76	714	169
25733	77	525	159
26308	78	556	168
26707	79	536	167
27024	80	559	174
27507	81	601	116
Duration	27535
