RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
143	1	422	71
360	2	897	258
526	3	924	162
843	4	519	415
1243	5	261	366
1443	6	160	511
1792	7	420	496
2043	8	498	440
2393	9	547	418
2709	10	515	473
2893	11	290	72
3143	12	130	75
3343	13	527	477
3760	14	657	456
4109	15	623	568
4259	16	643	535
4443	17	759	642
4726	18	494	658
5709	19	473	497
5876	20	527	466
6176	21	141	500
6559	22	576	486
7792	23	631	667
8626	24	413	686
8976	25	118	159
9226	26	79	307
9376	27	81	446
9609	28	89	478
9992	29	98	542
10676	30	106	432
12392	31	463	675
12842	32	519	675
13009	33	595	649
13325	34	687	658
14410	35	538	609
14876	36	536	507
15393	37	531	513
15709	38	537	613
16009	39	530	493
16376	40	529	535
16743	41	519	506
17309	42	543	624
17826	43	651	321
18009	44	891	153
18176	45	859	165
18359	46	974	662
18909	47	614	700
Duration	19038
