RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
140	1		
541	2	382	185
874	3	675	300
1190	4	581	338
2207	5	583	331
2707	6	199	151
2957	7	173	132
3340	8	79	125
3574	9	168	126
3757	10	160	143
3907	11	247	130
4141	12	340	127
5257	13	657	176
5540	14	592	183
5990	15	570	198
6140	16	118	232
6607	17	833	390
6840	18	790	526
7340	19	819	529
7590	20	864	531
7774	21	872	456
8257	22	126	310
8624	23	113	266
8874	24	137	229
9140	25	232	228
9607	26	125	227
9907	27	88	229
10240	28	87	261
10507	29	79	249
10624	30	499	451
11040	31	891	419
11340	32	862	516
11857	33	877	429
12273	34	931	435
12457	35	878	430
12623	36	890	439
12890	37	879	509
13190	38	940	434
13474	39	845	387
13940	40	22	255
14824	41	93	247
15040	42	88	240
15207	43	859	485
15390	44	858	484
15490	45	871	511
15940	46	862	446
16140	47	860	418
16473	48	563	411
16690	49	117	278
16890	50	110	251
17157	51	246	249
17473	52	237	297
17807	53	147	284
17940	54	147	316
18073	55	127	277
18823	56	84	239
19541	57	814	448
19924	58	860	357
20057	59	869	361
20424	60	840	386
20641	61	790	420
20774	62	804	422
20941	63	809	450
21157	64	818	440
21324	65	819	374
22057	66	803	479
Duration	22174
