RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
13	1	451	364
403	2	259	526
674	3	288	256
824	4	472	211
991	5	762	119
1291	6	477	226
1507	7	595	204
1724	8	793	193
1941	9	579	276
2157	10	152	34
2424	11	163	616
2824	12	263	641
3090	13	232	678
3257	14	304	667
3374	15	305	509
3691	16	549	368
3891	17	520	360
4174	18	567	357
4407	19	731	353
4674	20	816	348
4907	21	714	349
5141	22	756	350
5357	23	767	334
5524	24	815	354
5741	25	874	336
6157	26	507	363
6507	27	555	364
6741	28	600	365
6990	29	636	365
7224	30	593	366
7374	31	683	364
7624	32	719	373
7891	33	764	378
8140	34	821	371
8424	35	861	365
8590	36	510	383
8907	37	563	405
9074	38	550	390
9424	39	638	389
9674	40	673	393
9840	41	719	385
10157	42	786	389
10490	43	824	377
10824	44	523	408
11074	45	556	403
11324	46	618	405
11790	47	654	410
12074	48	720	399
12340	49	763	406
12574	50	800	404
12940	51	830	405
13324	52	828	386
13574	53	568	402
13740	54	513	425
13990	55	307	555
14223	56	209	899
14507	57	173	913
14690	58	25	623
14857	59	64	584
15174	60		
15557	61	59	581
15957	62	69	607
16581	63	85	593
16681	64	74	610
17298	65	262	503
17514	66	319	512
17948	67	306	553
18198	68	207	566
18364	69	84	509
18781	70	138	39
19464	72		
19647	73	285	524
19914	74	226	456
20081	75	247	809
20247	76	313	709
20514	77	296	848
20714	78	386	636
21014	79	460	645
21181	80	383	650
21331	81	387	626
21548	82	466	649
22014	83	553	632
22314	84	545	712
22514	85	610	711
22731	86	635	647
22998	87	692	667
23364	88	800	663
23564	89	844	675
24014	90	317	596
24297	91	314	759
24464	92	316	876
25215	93	71	570
25451	94	328	524
25651	95	292	514
25851	96	216	806
26018	97	235	637
26618	98	237	718
27001	99	229	617
27334	100	227	697
27584	101	237	742
27968	102	220	682
28218	103	227	704
28334	104	182	797
28501	105	246	794
28634	106	237	579
28784	107	241	610
29101	108	171	705
29218	109	223	698
29801	110	230	674
29951	111	183	651
30084	112	217	626
30684	113	234	642
30818	114	214	624
31135	115	220	676
31368	116	162	737
31851	117	89	595
31984	118	61	597
33184	119	81	617
33418	120	59	620
33684	121	329	537
33968	122	304	520
34601	123	90	440
34868	124	519	199
35118	125	576	308
Duration	35358
