RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
14	1	276	388
331	2	115	356
531	3	88	357
714	4	103	194
964	5	475	55
1587	6	641	18
1688	7	509	37
2139	8	746	160
2322	9	454	54
2623	10	504	55
3123	11	445	38
3356	12	570	61
3639	13	636	55
4496	14	436	213
4833	15	785	153
5017	16	466	58
5483	17	591	55
5650	18	842	29
5867	19	801	29
7208	20	132	179
7628	21	756	171
7761	22	467	245
7928	23	286	495
8178	24	208	710
8344	25	256	486
8544	26	237	694
8878	27	232	671
9111	28	248	179
9378	29	350	24
9728	30	686	145
9961	31	881	134
10178	32	840	143
10496	33	803	33
10763	34	856	32
10964	35	821	47
11514	36	742	89
11864	37	458	68
11997	38	519	50
12147	39	522	20
12280	40	591	49
12597	41	746	155
12797	42	776	170
12997	43	831	165
13215	44	812	48
13615	45	837	196
14098	46	834	230
14315	47	832	346
14548	48	895	318
14715	49	904	189
14898	50	826	164
15365	51	757	161
15681	52	110	177
15764	53	82	173
15949	54	120	173
16133	55	116	54
16483	56	102	29
16666	57	204	30
17066	58	99	66
17483	59	103	26
17783	60	250	30
18050	61	317	48
18383	62	260	97
18566	63	179	29
18766	64	347	38
19033	65	286	33
19166	66	96	170
19483	67	125	169
Duration	19554
