RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
16	1	374	223
183	2	283	116
482	3	115	441
899	4	161	434
1116	5	105	441
1415	6	101	461
1682	7	183	442
1966	8	113	436
2199	9	207	437
2382	10	184	442
2516	11	116	466
2782	12	96	458
2982	13	83	497
3116	14	108	491
3449	15	96	524
3682	16	114	511
3899	17	102	429
4099	18	161	419
4399	19	174	430
4649	20	149	566
4782	21	113	539
5016	22	202	546
5232	23	177	553
5516	24	160	565
5699	25	132	544
5966	26	191	550
6582	27	159	574
7449	28	108	538
7649	29	77	441
7815	30	200	177
8149	31	186	230
8532	32	222	177
8899	33	90	461
9115	34	79	495
9265	35	145	492
9482	36	116	484
9682	37	228	145
9982	38	234	192
10249	39	216	255
10665	40	117	526
10882	41	86	512
11082	42	133	472
11249	43	142	491
11832	44	89	481
12032	45	157	464
12165	46	764	521
12349	47	645	558
12499	48	618	574
12749	49	716	562
12932	50	668	566
13115	51	794	569
13565	52	191	498
15808	53	6	135
Duration	17960
