RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
11	1	20	352
811	2	370	256
895	3	444	242
1378	4	973	221
1495	5		
1745	6	724	499
2078	7	514	362
2478	8	508	355
2678	9	440	390
2961	10	531	396
3061	11	541	340
3311	12	753	254
3545	13	631	197
3695	14	388	225
4111	15	433	221
4228	16	425	150
4511	17	232	164
4861	18	273	502
5195	19	271	142
5595	20	620	187
5978	21	210	146
6178	22	221	212
6378	23	140	162
6561	24	193	170
6694	25	200	203
6844	26	244	198
7728	27	180	493
7861	28	150	464
7995	29	112	513
8278	30	256	462
8628	31	222	460
8811	32	118	484
9194	33	174	157
9830	34	185	188
10153	35	157	165
10339	36	172	207
10439	37	152	293
10873	38	105	472
11472	39	125	482
11656	40	114	479
11956	41	152	273
12156	42	148	141
12256	43	138	208
12606	44	158	459
12956	45	149	482
13089	46	130	487
13806	47	155	486
14106	48	168	466
14372	49	145	503
14789	50	72	514
14872	51		
15039	52	269	479
15422	53	170	503
15822	54	277	34
16106	55	484	100
16589	57	502	532
17572	61	515	353
17789	62	154	90
Duration	18183
