RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
1	1	533	402
434	2	111	179
734	3	96	265
1001	4	108	373
1334	5	125	358
1534	6	109	403
1801	7	100	445
2068	8	94	495
2351	9	105	538
2468	10	168	525
2684	11	232	522
2968	12	158	538
3151	13	97	571
3534	14	92	662
3868	15	98	740
4251	16	87	699
4518	17	168	705
4768	18	221	711
5301	19	182	817
5417	20	240	881
5751	21	114	893
5951	22	170	905
6134	23	326	900
6334	24	521	899
6584	25	927	900
6951	26	756	97
7151	27	871	124
7351	28	759	949
7585	29	796	946
7784	30	829	936
8135	31	754	934
8385	32	870	933
8518	33	920	896
8768	34	507	880
9068	35	207	882
9285	36	97	885
9518	37	224	891
10001	38	574	889
10285	39	580	185
10418	40	548	145
10635	41	569	894
10968	42	275	941
11135	43	406	89
11268	44	508	132
11501	45	142	49
11667	46	116	60
11951	47	236	59
Duration	12009
