RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
10	1	169	276
177	2	167	288
444	3	147	140
627	4	118	85
844	5	209	91
977	6	244	91
1143	7	341	99
1410	8	252	334
1645	9	216	290
1795	10	189	300
1979	11	214	231
2263	12	101	133
2546	13	142	132
2746	14	227	289
2880	15	237	321
3030	16	238	312
3213	17	142	355
3496	18	613	304
3813	19	777	301
3947	20	729	297
4097	21	161	355
4280	22	143	376
4397	23	150	349
4580	24	146	395
4814	25	250	324
4930	26	243	334
5047	27	247	315
5247	28	216	301
5464	29	354	308
5630	30	416	304
5730	31	399	304
5930	32	401	240
6214	33	160	153
6480	34	104	137
6597	35	158	138
6847	36	256	319
7530	37	210	208
7780	38	181	572
8147	39	133	139
8364	40	110	117
8613	41	163	139
8813	42	117	92
8980	43	209	147
9180	44	220	134
9413	45	278	288
9597	46	114	118
9780	47	99	94
10230	48	693	312
10680	49	627	241
10797	50	595	247
10963	51	762	518
11180	52	660	521
11363	53	629	522
11613	54	884	530
11697	55	851	527
11814	56	431	578
12014	57	409	555
12214	58	332	452
12397	59	231	299
12513	60	276	298
12613	61	218	291
12897	62	601	327
13280	63	580	345
13480	64	587	368
13747	65	531	433
14213	66	399	226
14780	67	888	459
14981	68	888	520
15214	69	350	566
15414	70	434	556
15814	71	269	540
15947	72	260	509
16180	73	234	440
16347	74	216	411
16530	75	144	382
16896	76	200	339
17097	77	248	305
17463	78	215	290
17697	79	282	294
19316	80	161	308
19435	81	267	296
Duration	19524
