RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
12	1	350	327
145	2	347	340
511	3	225	409
595	4	255	438
1115	5	734	160
1335	6	561	436
1501	7	468	387
1737	8	259	363
1840	9	285	344
1977	10	289	310
2146	11	287	394
2330	12	247	395
2515	13	235	388
2998	14	249	394
3098	15	361	396
3248	16	346	391
3415	17	371	391
3648	18	373	369
3848	19	751	115
4031	20	263	122
4315	21	134	115
4648	22	205	123
4815	23	302	121
5065	24	357	114
5282	25	381	124
5415	26	157	337
5565	27	150	382
5765	28	740	128
6399	30	946	146
7282	31	909	151
7482	32	235	374
7799	33	201	328
7949	34	204	266
8115	35	290	301
8282	36	306	288
8415	37	397	380
8632	38	416	380
8865	39	535	362
9048	40	520	388
9932	41	482	393
10148	42	405	365
10432	43	253	407
10665	44	170	408
10815	45	141	413
11448	46	154	398
11615	47	160	149
12248	48	455	432
12598	49	350	414
12815	50	370	393
12982	51	246	408
13465	52	457	463
13615	53	434	445
13898	54	499	451
14148	55	517	455
14315	56	572	360
14982	57	680	350
15149	58	685	366
15466	59	798	359
15683	60	643	353
16233	61	660	354
16566	62	639	348
17167	63	653	355
17366	64	637	355
17783	65	655	348
17900	66	748	355
18034	67	762	372
18285	68	851	355
18551	69	836	346
18668	70	893	353
18901	71	947	371
19085	72	920	388
19268	73	708	383
19651	74	663	356
19835	75	645	371
20035	76	541	362
20691	77	421	371
20824	78	339	375
20974	79	314	401
21224	80	353	390
21440	81	615	590
21674	82	585	598
21907	83	386	380
22074	84	408	370
22290	85	370	392
22457	86	343	394
22691	87	364	390
22791	88	255	397
23157	89	244	420
23390	90	644	433
23557	91	666	366
23740	92	674	353
24090	93	673	375
24207	94	703	388
24407	95	610	393
24540	96	588	348
24707	97	570	351
24890	98	568	376
25257	99	767	363
25407	100	801	367
25574	101	756	369
25774	102	453	476
25924	103	388	445
26141	104	434	448
26274	105	466	456
26558	106	471	386
26724	107	490	369
26958	108	487	389
27141	109	501	423
27359	110	406	455
27629	111	463	453
27779	112	488	383
28695	113	514	385
28828	114	628	394
29045	115	575	394
29228	116	479	359
29478	117	427	458
29695	118	421	416
29981	119	400	471
30066	120	445	470
30336	121	404	487
30752	122	402	471
31002	123	390	452
31186	124	426	451
31586	125	461	451
Duration	32502
