RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
1	1	497	53
117	2	402	234
317	3	172	273
501	4	841	144
651	5	961	127
818	6	885	170
951	7	806	136
1052	8	751	126
1335	9	823	840
1435	10	815	897
1652	11	840	910
2068	12	756	916
2518	13	795	925
2785	14	872	915
2918	15	912	924
3168	16	847	159
3485	17	749	126
3685	18	129	122
3901	19	634	132
4068	20	557	125
4285	21	252	170
4501	22	209	891
4701	23	171	947
4884	24	119	50
5484	25	77	63
5768	26	231	68
6518	27	769	134
6768	28	936	133
7102	29	841	926
7301	30	751	146
7785	31	624	117
8086	32	760	127
8352	33	108	140
8485	34	172	167
8568	35	97	148
8785	36	802	151
9185	37	841	156
9535	38	859	154
9702	39	893	153
10069	40	867	106
10219	41	907	162
10619	42	881	723
10752	43	776	929
10902	44	746	932
11136	45	654	166
11336	46	746	134
11536	47	137	122
11685	48	92	144
12170	49	272	144
12336	50	345	145
12553	51	134	148
13120	52	78	149
13353	53	564	138
13586	54	208	9
13753	55	91	11
14253	56	162	9
14603	57	255	19
14903	58	349	149
15069	59	161	163
15236	60	89	158
15470	61	359	152
15803	62	798	140
16053	63	188	154
16170	64	82	151
16503	65	130	154
17236	66	211	154
17736	67	271	154
18236	68	156	239
18453	69	106	234
18636	70	80	243
19019	71	143	241
19436	72	88	162
19719	73	131	152
19919	74	81	148
20219	75	75	225
20436	76	81	613
20853	77	70	732
21352	78	69	665
21819	79	80	943
22153	80	78	892
22503	81	649	809
22786	82	538	833
23053	83	843	884
23353	84	946	898
23753	85	823	42
23889	86	884	164
24173	87	809	817
24339	88	896	909
24489	89	803	925
24773	90	736	942
24939	91	749	934
25123	92	727	937
25356	93	595	151
25573	94	64	124
25705	95	127	145
25839	96	86	159
26239	97	141	159
Duration	26424
