RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
15	1	459	350
915	2	186	669
1332	3	281	651
1565	4	313	629
1698	5	388	646
1848	6	363	656
1982	7	381	518
2382	8	368	518
4865	9	71	581
5085	10	1	586
5202	11	56	583
5419	12	73	578
5785	13	8	606
6136	14	55	593
6236	15	91	591
6535	16	59	613
6919	17		
7036	18	382	592
7286	19	427	591
7569	20	358	502
7786	21	341	543
7986	22	120	577
8152	23	125	564
8452	24	0	522
8919	25	346	504
9103	26	165	479
9236	27	133	474
9619	28	86	603
9736	29		
10020	30	49	586
10696	31	889	435
10985	32	943	429
11403	33	781	699
12272	34	739	889
Duration	12437
