RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
8	1	419	593
125	2	241	519
459	3	269	191
759	4	124	48
992	5	184	91
1709	6	296	79
2226	7	489	51
2492	8	634	43
2692	9	632	240
2859	10	646	308
3225	11	651	357
3409	12	166	432
3725	13	91	718
4059	14	58	705
4275	15	50	741
4842	16	80	732
5108	17	499	707
5692	18	249	699
6109	19	269	142
6375	20	182	147
6459	21	174	325
6692	22	158	304
7175	23	275	298
7425	24	308	295
7808	25	439	286
8275	26	315	293
8708	27	399	301
9027	28	465	696
9360	29	462	696
9527	30	230	714
9910	31	95	707
10178	32	62	712
10494	33	436	627
10694	34	378	236
10928	35	539	294
11178	36	495	299
11377	37	161	321
11794	38	303	309
12277	39	447	299
13094	40	577	295
13244	41	538	294
13494	42	523	783
13711	43	419	701
13861	44	604	704
14178	45	151	970
14395	46	112	958
14628	47	12	916
14878	48	33	870
15061	49	278	483
15328	50	243	487
Duration	15528
