RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
15	1	368	424
132	2	223	239
399	3	399	221
632	4	352	194
816	5	194	312
1082	6	550	565
1282	7	507	524
1599	8	452	399
1782	9	430	414
1865	10	484	457
2199	11	522	531
2399	12	487	534
2699	13	540	524
2949	14	672	555
3499	15	728	590
3665	16	727	598
3865	17	691	739
4082	18	665	744
4182	19	654	715
4315	20	553	678
4615	21	430	245
4749	22	362	164
5015	23	648	285
5149	24	592	178
5265	25	564	176
5465	26	670	172
5649	27	275	59
5915	28	448	52
6232	29	204	282
6499	30	158	156
6832	31	688	375
6982	32	799	407
7249	33	803	333
7499	34	897	355
7999	35	698	605
8265	36	673	546
8499	37	560	483
8782	38	538	532
9115	39	497	539
9365	40	821	501
9565	41	770	552
9732	42	848	522
10065	43	897	428
10349	44	280	828
10615	45	345	874
11165	46	884	502
11332	47	879	501
11749	48	824	419
11919	49	381	717
12102	50	353	578
12286	51	339	514
12502	52	246	875
12786	53	170	795
12969	54	306	860
13352	55	372	875
13786	56	865	510
14490	57	810	541
15147	58	330	874
15583	59	365	297
Duration	15902
