RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
498	1	305	223
1152	2	116	270
1485	3	601	515
1652	4	609	551
1819	5	576	552
2119	6	556	551
2502	7	190	574
2769	8	96	742
3002	9	141	825
3252	10	440	879
3419	11	402	867
3669	12	286	83
3852	13	157	17
4285	15	114	28
4935	16	205	76
5203	17	88	67
5320	18	93	81
5553	19	399	158
5770	20	392	227
6020	21	486	403
6420	22	489	480
6586	23	457	454
7320	26		
7853	28		
8086	30		
8536	31		
8753	32		
8970	33		
9153	34	598	428
9353	35	566	550
9854	36	560	562
10220	37	511	832
10504	38	118	684
10753	39	140	817
10953	40	399	844
11253	41	430	867
11520	42	392	856
11770	43	449	869
12136	44	409	829
12403	45	459	455
12536	46	636	553
12770	47		
12937	48	673	851
13170	49	561	515
13453	50	555	422
14087	51	660	832
14304	52	570	534
14637	53	564	560
15187	54	407	449
15570	55	285	244
15837	56	308	228
16154	57	301	238
16454	58		
16587	59	121	78
16737	60	155	64
16854	61	161	45
16970	62	219	79
17120	63	190	306
17487	64	118	48
17837	65	222	81
18054	66	83	99
18687	67	381	228
19005	68	415	227
19239	69	389	235
19455	70	417	230
20638	71	252	872
20855	72	402	871
21072	73	615	942
21406	74	565	563
21706	75	411	461
22089	76	408	469
22439	77	422	468
23189	78	320	302
23805	79		
24622	82	447	859
24855	83	400	859
25272	84	392	854
25505	85	253	829
25722	86	112	829
26122	87	665	840
26389	88	574	525
26623	89	571	570
26889	90	394	451
27173	91	408	440
27423	92	308	420
27690	93	144	553
28191	94	79	556
28374	95	135	548
28541	96	128	519
28941	97	129	666
29224	98	166	653
29458	99	219	505
29658	100	225	349
30274	101	238	490
30491	102	213	241
31008	103	241	532
31274	104	201	808
31458	105	244	392
31674	106	187	311
32191	107	196	337
32341	108	401	258
32909	109	361	700
33109	110	453	853
33492	111	398	864
33676	112	457	847
33826	113	620	568
33976	114	566	543
34160	115	402	437
34410	116	285	220
34876	117	381	231
35075	118	372	223
35442	119	398	227
36093	120	412	244
36376	121	379	256
37469	122	357	241
Duration	38052
