RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
293	1	260	224
397	2	200	56
598	3	313	62
765	4	273	85
1498	5	266	85
2248	6	272	51
3265	7	262	74
3531	8	306	75
3798	9	341	65
4031	10	317	68
4398	11	402	154
4731	12	223	125
4881	13	195	118
5148	14	378	139
5298	15	398	89
5531	16	389	159
5881	17	394	192
6248	18	392	180
6481	19	67	187
6698	20	54	163
7098	21	91	32
7514	22	148	35
7731	23	67	162
7964	24	67	160
8731	25	440	149
8948	26	413	153
9031	27	405	196
9314	28	417	185
9514	29	392	278
9748	30	405	225
9831	31	394	203
9964	32	399	197
10431	33	400	213
10981	34	72	15
11181	35	125	19
11664	36	79	36
11914	37	193	26
12414	38	62	15
12664	39	369	222
12864	40	426	187
13014	41	399	183
13331	42	71	197
13497	43	55	187
14081	44	53	279
14147	45	57	181
15114	46	57	216
15697	47	58	186
16331	48	401	213
17381	49	413	100
17530	50	413	73
17831	51	103	221
17964	52	52	230
18631	53	56	215
18747	54	55	171
19031	55	57	179
19364	56	415	194
19597	57	402	220
19730	58	406	311
19997	59	425	221
20231	60	423	246
20530	61	415	249
21547	62	402	205
21897	63	419	198
22114	64	443	221
22814	65	416	244
23264	66	30	228
23714	67	20	227
23964	68	26	189
24248	69	16	157
24714	70	15	170
24814	71	8	195
25166	72	2	222
25549	73	378	269
26032	74	387	394
26349	75	382	485
26732	76	381	566
26916	77	370	605
27066	78	375	587
27632	79	389	846
28032	80	374	301
28266	81	397	267
28466	82	379	213
28616	83	19	167
29416	84	18	201
29766	85	360	215
30082	86	382	225
30616	87	396	247
30799	88	393	275
31032	89	358	226
31382	90	362	191
31549	91	88	197
31732	92	2	178
31865	93	6	188
32065	94	129	210
32282	95	121	202
32799	96	364	204
33132	97	346	232
33682	98	392	249
33849	99	378	281
34032	100	385	279
34965	101	21	240
35382	102	114	227
35865	103	383	223
36049	104	356	225
36265	105	373	197
36448	106	95	201
36599	107	18	178
37665	108	19	198
38515	109	13	201
38632	110	17	173
39498	111	16	208
39982	112	19	225
40215	113	34	234
Duration	40471
