RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
167	1	342	163
300	2	174	181
483	3	88	164
717	4	129	290
900	5	535	91
1517	6	89	162
1733	7	639	71
1983	8	917	104
2184	9	94	45
2433	10	99	60
2700	11	73	53
2834	12	177	55
3017	13	905	104
3234	14	905	106
3651	15	503	117
3834	16	88	150
4301	17	153	153
4634	18	284	153
4834	19	253	159
5117	20	167	155
5334	21	332	150
5634	22	122	156
5967	23	162	156
6284	24	216	154
6534	25	159	152
7017	26	226	150
7317	27	280	149
7667	28	245	152
7884	29	69	156
8117	30	106	153
8434	31	98	189
8650	32	251	202
8884	33	223	265
9134	34	224	326
9667	35	235	418
9967	36	256	516
10750	37	123	197
10917	38	86	154
11483	39	118	150
11717	40	147	158
11933	41	99	156
13517	42	152	150
13933	43	213	145
14433	44	154	151
15117	45	96	154
15950	46	91	151
16550	47	127	150
16700	48	162	151
17150	49	217	153
17350	50	275	154
17650	51	313	151
Duration	18217
