RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
350	1	191	146
583	2	96	53
816	3	211	45
1200	4	452	211
1467	6	445	366
1734	7	471	389
1951	8	347	388
2184	9	327	472
2684	10	121	149
2850	11	96	73
3000	12	122	94
3417	13	169	108
4167	14	137	125
4417	15	313	483
4584	16	329	468
4801	17	94	70
4901	18	114	59
5101	19	214	47
5334	20	97	69
5517	21	317	484
5834	22	239	502
6317	23	238	549
6484	24	324	490
6717	25	295	515
7217	26	572	423
7467	27	167	227
7717	28	352	441
7917	29	283	388
8101	30	350	380
8234	31	495	381
8484	32	469	429
8834	33	320	483
9634	34	317	446
10067	35	73	98
10468	36	111	102
10602	37	146	31
10752	38	236	45
11986	39	127	44
12187	40	64	58
Duration	12445
