RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
13	1	237	425
113	2	418	153
313	3	140	421
546	4	279	162
763	5	419	164
1163	6	613	272
1296	7	498	256
1563	8	495	184
1763	9	237	201
1929	10	816	417
2479	11	87	477
2713	12	107	503
2946	13	104	428
3146	14	95	419
3262	15	131	441
3646	16	81	420
3979	17	79	446
4512	18	856	446
4646	19	857	411
4979	20	819	442
5262	21	96	464
5646	22	100	488
5829	23	91	501
6312	24	820	451
6529	25	873	420
6896	26	86	494
6996	27	122	517
7746	28	81	528
8062	29	814	463
Duration	8323
