RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
38	1	428	207
371	2	467	195
538	3	432	170
721	4	245	88
938	5	221	79
1071	6	318	81
1255	7	399	83
1488	8	500	86
1688	9	472	84
1888	10	531	92
2055	11	178	522
2321	12	237	531
2538	13	202	531
2854	14	161	501
3104	15	244	539
3538	16	180	519
3821	17	152	492
4155	18	124	469
4421	19	196	510
4605	20	377	428
4871	21	192	526
5054	22	164	482
5321	23	133	462
5471	24	320	424
5705	25	173	441
5971	26	831	521
6221	27	804	624
6371	28	811	691
6988	29	821	672
7304	30	776	668
7471	31	816	652
7938	32	821	685
8171	33	794	634
8288	34	784	647
8604	35	804	643
9121	36	766	666
9354	37	248	552
9521	38	141	487
9804	39	385	422
10154	40	151	449
10371	41	115	468
10621	42	90	693
10804	43	54	738
11038	44	793	668
11254	45	809	710
11554	46	798	680
12293	47	803	673
12722	48	467	463
12856	49	398	416
13056	50	147	500
13289	51	196	515
13839	52	255	538
14172	53	197	517
Duration	14474
