RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
51	1	76	566
351	2	208	555
484	3	187	491
817	4	155	124
934	5	89	29
1117	6	39	33
1334	7	136	296
1717	8	119	339
2034	9	123	386
2267	10	127	463
2601	11	73	449
2717	12	114	456
2917	13	55	527
3101	14	44	444
3253	15	47	482
3553	16	45	644
3836	17	54	747
4036	18	49	723
4336	19	117	710
4502	20	157	698
4669	21	250	676
4986	22	201	155
5236	23	132	62
5369	24	116	282
5636	25	129	304
5752	26	271	305
6136	27	124	303
6369	28	148	297
6519	29	254	303
6686	30	285	302
6886	31	400	314
7369	32	319	672
7536	33	267	684
7686	34	395	686
8136	35	484	304
8369	36	507	324
8786	37	622	324
9019	38	356	320
9186	39	276	322
9586	40	292	329
9720	41	143	304
10228	42	222	716
10395	43	300	697
10562	44	402	697
10912	45	233	694
11095	46	141	697
11312	47	47	692
11479	48	55	725
11829	49	353	691
Duration	11841
