RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
91	1	219	221
341	2	244	288
524	3	231	308
958	4	453	533
1124	5	233	266
1374	6	219	294
1491	7	206	205
1858	8	121	350
2041	9	131	369
2425	10	530	293
2575	11	518	270
2791	12	411	158
2991	13	464	153
3225	14	417	155
3408	15	59	108
3674	16	127	89
3824	17	162	107
4191	18	144	90
4774	19	149	32
4907	20	98	48
5608	21	861	426
5941	22	844	527
6125	23	680	529
6325	24	650	425
6458	25	536	352
6724	26	456	443
6891	27	403	552
7291	28	308	438
7591	29	216	508
7774	30	190	519
7958	31	110	372
8141	32	84	327
8391	33	229	283
8591	34	329	471
8857	35	355	510
8991	36	372	499
9191	37	449	495
9374	38	439	543
9607	39	418	572
9907	40	240	235
10074	41	229	274
10274	42	216	295
10524	43	187	262
10641	44	256	270
10991	45	192	257
11340	46	270	275
Duration	11951
