RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
22	1	514	70
288	2	223	116
371	3	211	164
471	4	211	193
605	5	291	252
805	6	325	440
988	7	403	499
1205	8	567	496
1438	9	719	516
1621	10	775	510
2105	11	857	513
2655	12	824	489
2888	13	855	453
3221	14	854	429
3471	15	858	380
3754	16	818	396
3954	17	272	472
4155	18	153	514
4388	19	169	220
4588	20	212	215
4788	21	283	220
4955	22	182	185
5288	23	162	230
5405	24	175	211
5655	25	177	277
5921	26	227	285
6104	27	173	314
6354	28	183	224
6705	29	281	216
6971	30	136	200
7254	31	843	411
7554	32	788	408
7771	33	845	413
7938	34	833	495
8571	35	854	442
8771	36	849	403
9704	37	867	389
10038	38	932	400
10221	39	858	397
10704	40	842	527
10804	41	844	515
10988	42	842	415
Duration	11906
