RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
6	1	242	159
239	2	429	119
372	3	388	206
522	4	568	214
672	5	438	219
922	6	997	208
1040	7	918	239
1173	8	931	172
2321	9	97	530
2576	10	239	501
2718	11	280	156
3369	13	115	198
3502	14	185	183
3602	15	361	177
3752	16	282	176
3969	17	247	172
4285	18		
4336	19	930	163
4719	20	213	188
5396	21	192	178
6050	22	242	503
6155	23	102	501
6539	24	215	139
6789	25	339	180
7023	26	363	211
7156	27	165	95
7356	28	163	160
7739	29	93	480
8273	30	210	192
8539	31	281	367
8672	32	217	475
8889	33	240	477
9006	34	239	165
9423	35	189	164
10123	36	147	159
10506	37	80	468
10689	38	110	488
11089	39	137	154
11289	40	187	173
11973	41	999	148
12156	42	906	188
12764	43	134	178
13208	44	214	390
13375	45	184	489
14075	46	230	499
14375	47	107	500
14592	48	255	200
14858	49	201	170
15592	50	149	164
15892	51	184	97
16159	52	168	186
16558	53	107	487
17042	54	106	461
17142	55	150	179
17392	56	112	487
17592	57	110	182
17758	58	134	193
19242	59	110	223
19492	60	116	199
19975	61	119	196
20358	62	120	520
20708	63	148	136
20891	64	135	212
21025	65	139	197
21158	66	131	205
21325	67	132	211
21742	68	155	180
22208	69	188	194
22325	70	180	491
22791	71	207	176
23058	72	218	49
Duration	23162
