RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
12	1	383	90
345	2	194	157
695	3	115	340
944	4	672	483
1178	5	246	593
1394	6	205	24
1561	7	166	77
1728	8	665	84
1861	9	809	90
2045	10	892	43
2178	11	886	63
2495	12	813	361
2628	13	374	57
2795	14	289	79
2945	15	154	77
3111	16	133	65
3345	17	124	61
3545	18	212	56
3745	19	211	64
3961	20	390	77
4245	21	739	91
4678	22	539	76
5112	23	316	86
5312	24	435	228
5445	25	59	174
5645	26	112	148
6461	27	164	214
6661	28	164	227
6861	29	266	238
7011	30	539	244
7311	31	187	218
7495	32	654	241
7811	33	943	232
7945	34	899	238
8028	35	920	233
8445	36	231	487
8612	37	225	570
8795	38	117	580
8928	39	151	563
9078	40	326	568
9361	41	475	562
9611	42	511	198
9795	43	724	279
10528	44	719	260
10678	45	632	76
10928	46	924	72
11045	47	871	74
11512	48	278	101
11662	49	160	47
11878	50	518	94
12111	51	219	129
12295	52	145	191
12728	53	118	246
12945	54	227	238
13128	55	167	243
13628	56	269	96
13828	57	235	95
13995	58	126	91
14428	59	150	240
14661	60	222	246
14928	61	532	254
15361	62	646	244
15694	63	665	239
16061	64	928	230
16528	65	69	223
16644	66	122	232
17233	67	123	153
17434	68	163	594
17634	69	137	587
17868	70	114	153
18401	71	948	175
18551	72	891	180
18869	73	823	217
18985	74	825	206
19152	75	682	93
19385	76	332	47
19635	77	235	81
19919	78	237	229
20119	79	72	229
20285	80	128	238
20619	81	332	599
20769	82	564	561
21119	83	811	245
21302	84	934	226
21636	85	903	170
21852	86	899	80
22085	87	868	79
22369	88	886	73
22535	89	841	91
22885	90	912	166
23052	91	897	212
23606	92	42	238
23724	93	126	148
23924	94	222	98
24207	95	128	98
24657	96	406	93
24874	97	377	92
25141	98	681	88
25341	99	768	94
25558	100	342	49
25708	101	183	42
25874	102	230	49
26091	103	132	113
26207	104	138	54
26574	105	195	62
26741	106	281	58
27174	107	271	87
27324	108	156	233
27507	109	112	226
27724	110	229	230
27974	111	447	243
28174	112	636	250
28691	113	573	593
28874	114	631	583
29057	115	122	569
29274	116	175	174
29574	117	221	159
29757	118	129	158
30107	119	205	212
30424	120	179	235
30841	121	201	566
31074	122	252	594
31224	123	340	580
31424	124	134	586
31707	125	168	202
32041	126	594	224
32274	127	757	282
32557	128	861	580
32674	129	831	572
32808	130	889	597
33158	131	842	558
33375	132	793	291
33591	133	156	206
33724	134	215	221
34141	135	395	236
34341	136	564	251
34591	137	628	248
34874	138	635	587
35207	139	638	252
Duration	35324
