RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
13	1	385	259
413	2	293	58
713	3	346	117
846	4	174	806
1079	5	126	900
1296	6	111	880
1596	7	101	769
1863	8	181	763
2413	9	203	766
2646	10	230	798
3450	11	368	136
3685	12	535	293
3968	13	707	296
4185	14	406	478
4518	15	643	272
4868	16	787	485
5252	17	414	166
5402	18	342	120
5618	19	688	300
5935	20	788	462
6068	21	453	565
6218	22	471	503
6485	23	472	499
6870	24	692	298
7090	25	517	434
7240	26	469	490
7673	27	774	483
8256	28	673	275
8606	29	792	494
8873	30	483	496
9273	31	335	138
9706	32	425	126
9906	33	351	128
10257	34	729	306
10590	35	773	526
11007	36	500	510
11173	37	497	509
11323	38	345	136
Duration	11381
