RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
37	1	383	307
254	2	276	253
521	3	178	330
671	4	116	331
971	5	514	306
1154	6	720	333
1288	7	748	331
1638	8	342	295
1804	9	276	291
2121	10	224	281
2604	11	238	472
2804	12	311	413
2938	13	661	246
3221	14	772	179
3421	15	528	153
3621	16	255	233
3821	17	320	182
4554	18	234	174
4721	19	143	170
4888	20	101	177
5038	21	151	88
5204	22	109	104
5321	23	98	90
5437	24	198	101
5637	25	101	96
5937	26	134	92
6287	27	214	93
6554	28	314	191
6987	29	204	171
7137	30	110	179
7537	31	84	172
7654	32	208	189
7938	33	252	185
8104	34	268	181
8721	35	216	178
8937	36	153	179
9154	37	94	182
9521	38	122	96
9804	39	101	180
10221	40	164	181
10521	41	215	185
11271	42	198	212
11554	43	260	220
11804	44	182	210
11987	45	94	213
12254	46	252	187
12471	47	208	71
12654	48	140	59
12854	49	164	60
13004	50	253	59
13221	51	151	54
13371	52	114	51
13504	53	718	190
13704	54	881	150
13921	55	919	139
14238	56	712	293
14721	57	222	619
15005	58	270	705
15138	59	120	744
15671	60	52	756
16271	61		
16487	62	275	786
16754	63	162	177
16937	64	220	179
17054	65	270	190
17504	66	261	225
17804	67	643	352
18104	68	219	330
18771	69	210	332
19254	70	96	180
21537	71	112	182
21721	72	147	182
22487	73	113	188
22737	74	83	178
Duration	22746
