RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
73	1	438	298
457	2	535	123
673	3	593	145
924	4	598	131
1074	5	675	191
1357	6	674	189
1591	7	374	242
1874	8	131	221
2074	9	192	181
2357	10	95	213
2624	11	452	111
2874	12	164	109
3074	13	125	93
3257	14	262	112
3407	15	150	57
3574	16	122	95
3790	17	170	81
3974	18	141	63
4157	19	265	111
4490	20	467	99
4807	21	572	124
5007	22	597	110
5257	23	464	100
5723	24	593	98
5940	25	126	248
6723	26	633	164
7040	27	549	169
7440	28	552	204
7857	29	556	320
8123	30	538	382
8307	31	542	404
9073	32	543	662
9540	33	521	520
9873	34	542	522
10040	35	462	522
10590	36	526	500
10873	37	532	371
11173	38	536	396
11623	39	552	346
12156	40	553	255
12373	41	552	185
12590	42	539	416
13473	43	548	521
13706	44	538	525
14023	45	541	422
14190	46	147	420
14573	47	532	694
15223	48	382	233
15506	49	515	108
15673	50	261	85
15839	51	578	75
15989	52	609	93
16189	53	479	90
16506	54	491	113
16973	55	341	427
17156	56	507	377
17323	57	508	371
17439	58	560	182
17589	59	580	269
17823	60	576	275
17939	61	568	260
18206	62	554	320
18306	63	562	299
18639	64	564	109
18873	65	620	95
19156	66	627	96
19273	67	698	186
19506	68	707	165
20023	69	468	108
20306	70	481	97
20606	71	480	105
21639	72	499	98
21822	73	624	80
22272	74	707	187
22356	75	701	205
22489	76	701	175
22722	77	618	235
22906	78	564	273
23422	79	556	299
23772	80	562	279
23922	81	327	282
24072	82	127	289
24439	83	546	316
24806	84	532	399
24956	85	543	410
25122	86	550	587
25506	87	501	637
25589	88	517	622
26156	89	574	301
26255	90	563	286
26355	91	567	260
26472	92	566	233
26655	93	572	235
27289	94	566	253
27639	95	558	282
27839	96	435	301
27989	97	139	290
Duration	28364
