RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
235	1	385	142
451	2	271	209
885	4	415	159
1034	5	439	150
1185	6	451	304
1368	7	433	424
1885	8	440	445
2520	9	350	206
2706	10	381	80
2872	11	401	59
3239	12	126	59
3456	13	200	73
3689	14	149	73
3889	15	290	62
4256	16	269	74
4339	17	327	65
4606	18	258	71
4972	19	317	68
5806	20	440	486
5906	21	433	407
6056	22	438	356
6556	23	442	145
6873	24	420	261
7089	25	400	354
7290	26	420	432
7440	27	413	441
7640	28	424	564
7873	29	418	529
8223	30	87	472
8489	31	438	123
8690	32	731	65
8906	33	825	46
9123	34	851	60
9273	35	927	42
9457	36	389	376
Duration	9480
