RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
156	1	569	220
465	2	619	390
725	3	90	388
1127	4	86	212
1526	5	113	71
1726	6	127	48
2193	7	209	50
2310	8	117	75
2610	9	222	79
2993	10	276	95
3227	11	395	104
3560	12	806	279
3843	13	145	328
4027	14	108	344
4243	15	129	153
4627	16	121	213
4860	17	764	208
5160	18	844	151
5326	19	841	153
5510	20	105	210
5793	21	104	250
6010	22	126	238
6443	23	257	94
6543	24	371	82
7027	25	170	90
7293	26	386	93
7626	27	86	294
8043	28	656	567
8210	29	643	607
8510	30	726	620
8743	31	806	608
8993	32	839	369
9743	33	837	630
9926	34	794	372
10293	35	122	382
10610	36	63	380
10910	37	78	466
11143	38	79	438
11560	39	83	394
11976	40	76	345
12493	41	77	309
12843	42	70	368
13860	43	72	297
14460	44	73	247
14893	45	344	626
15510	46	637	638
15726	47	691	639
16043	48	561	647
16326	49	370	625
16643	50	445	629
16959	51	504	632
17259	52	560	633
17726	53	408	657
17860	54	371	633
18776	55	428	636
19076	56	519	634
19426	57	570	637
19693	58	643	642
19959	59	628	678
20059	60	643	644
20510	61	706	628
21009	62	716	602
21360	63	829	606
21559	64	808	390
21643	65	836	370
21976	66	881	380
22159	67	832	379
22576	68	839	597
22826	69	850	334
23159	70	850	282
23243	71	844	289
23943	72	164	337
24159	73	73	340
24509	74	80	438
25193	75	813	319
25693	76	820	287
25826	77	844	161
26059	78	840	166
26243	79	821	166
26409	80	842	150
26693	81	896	503
26976	82	832	347
27059	83	856	398
27276	84	858	308
27762	85	860	259
28287	86	866	278
28407	87	815	280
28607	88	829	289
28724	89	875	377
29324	90	889	136
29624	91	828	145
29907	92	835	301
29990	93	850	289
30157	94	882	273
30240	95	817	277
31024	96	823	140
31374	97	852	135
Duration	31634
