RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
4	1	313	284
321	2	479	265
487	3	543	244
704	4	588	238
888	5	432	243
1404	6	574	223
1688	7	626	219
1954	8	527	606
2171	9	498	608
2287	10	437	226
2454	11	416	240
2904	12	584	230
3204	13	545	214
3437	14	660	396
3687	15	569	219
3887	16	606	226
4121	17	617	224
4337	18	542	101
4704	19	539	222
5071	20	786	319
5237	21	888	334
5571	22	817	284
5871	23	885	384
6188	24	632	594
6604	25	386	688
6904	26	285	58
7038	27	526	79
7388	28	622	127
7704	29	400	109
7938	30	211	642
8171	31	303	692
8638	32	472	669
8804	33	600	688
9054	34	615	479
9371	35	590	463
9571	36	488	680
9654	37	497	691
10038	38	247	687
10338	39	293	695
10554	40		
10854	41	446	357
11121	42	552	242
11354	43	762	291
11637	44	787	274
11854	45	517	112
12121	46	619	118
12337	47	776	291
12504	48	787	272
12887	49	705	584
13071	50	747	622
13321	51	860	605
13537	52	875	406
13771	53	878	446
14387	54	884	456
14704	55	808	455
14904	56	258	431
15037	57	100	449
15403	58	129	475
15720	59	781	448
15920	60	862	448
16320	61	92	455
16520	62	87	448
16770	63	831	361
Duration	16919
