RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
1	1	313	192
85	2	72	174
385	3	62	184
485	4	145	100
718	5	95	109
918	6	183	106
1302	7	804	89
1419	8	682	115
1569	9	744	247
1769	10	889	244
2002	11	59	54
2204	12	132	638
2371	13	179	594
2571	14	569	592
2855	15	844	576
2955	16	814	581
3105	17	103	565
3238	18	146	576
3472	19	182	150
3689	20	142	185
3872	21	124	96
4172	22	209	95
4389	23	88	69
4657	24	145	66
4890	25	194	75
5140	26	106	24
5309	27	204	193
5542	28	649	244
5860	29	642	568
6176	30	859	574
6377	31	828	336
6627	32	163	168
6793	33	45	140
6961	34	895	110
7229	35	514	84
7429	36	260	80
7747	37	182	93
7931	38	214	96
8081	39	197	90
8435	40	480	95
8670	41	700	88
8920	42	893	65
9037	43	828	89
9271	44	892	343
9538	45	600	334
9705	46	145	215
9887	47	78	226
10038	48	94	113
10271	49	119	581
10621	50	728	436
10955	51	846	389
11389	52	641	279
11939	53	795	236
12089	54	888	221
12289	55	850	134
12455	56	763	91
12589	57	845	90
13039	58	70	191
13288	59	120	584
13474	60	90	624
13691	61	196	630
13824	62	136	102
14091	63	140	64
14274	64	379	19
14541	65	837	47
14675	66	785	73
14808	67	854	80
15275	68	835	75
15442	69	204	71
15897	70	41	55
16015	71	94	75
16133	72	139	74
16350	73	217	75
16633	74	80	75
16966	75	69	89
17516	76	117	82
17650	77	187	243
17850	78	555	297
18233	79	370	269
18450	80	644	332
18767	81	458	268
19018	82	543	283
19251	83	373	261
19534	84	313	249
19834	85	429	264
20085	86	139	226
20285	87	122	606
20568	88	816	523
20768	89	838	404
21035	90	831	433
21335	91	519	553
Duration	21429
