RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
12	1	296	261
228	2	224	193
395	3	596	403
912	4	274	369
1128	5	247	383
1312	6	130	571
1495	7	386	613
1662	8	347	569
2178	9	590	582
2528	10	514	622
2712	11	152	595
2895	12	115	559
3145	13	93	442
3562	14	89	369
3745	15	79	395
4128	16	82	324
4412	17	599	594
4662	18	420	561
4878	19	352	588
5445	20	391	667
5662	21	388	554
5912	22	449	634
6245	23	393	326
6428	24	146	38
6695	25	348	96
Duration	7030
