RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
62	1	192	118
429	2	491	238
596	3	229	321
779	4	229	549
846	5	236	340
1079	6	621	260
1312	7	717	221
1562	8	703	201
1779	9	789	295
1947	10	863	297
2356	11	854	334
2509	12	759	374
3293	13	825	349
4030	14	531	618
5371	16	861	350
5865	18	816	353
6065	19	694	389
11711	20	95	113
12805	21	839	325
13828	22	519	293
13996	23	732	336
14374	24	715	214
15936	25	713	209
16700	26	997	155
16967	27	766	176
17317	28	796	162
18308	29	717	269
18675	30	721	258
Duration	18993
