RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
13	1	323	261
113	2	241	390
397	3	195	362
630	4	141	349
847	5	131	53
1347	7	393	90
1547	8	524	337
1697	9	605	318
1880	10	608	290
2180	11	505	282
2363	12	208	287
2547	13	166	277
2747	14	575	465
2880	15	594	350
3180	16	63	363
3463	17	68	479
3830	18	65	572
4113	19	67	654
4347	20	71	603
4613	21	129	606
4797	22	71	665
4897	23	149	588
5130	24	616	600
5530	25	508	607
5963	26	550	561
6146	27	603	527
6763	28	602	596
6946	29	465	598
7113	30	494	593
7280	31	266	607
7530	32	151	589
7730	33	476	595
7980	34	623	603
8313	35	601	519
8730	36	600	303
8913	37	600	279
9196	38	499	273
9413	39	603	268
9780	40	625	277
Duration	9799
