RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
9	1	381	426
292	2	290	566
475	3	195	680
642	4	169	648
1075	5	267	679
1159	6	264	666
1309	7	350	683
1525	8	340	641
1759	9	338	511
2142	10	331	891
2375	11	291	942
2592	12	308	531
2809	13	80	569
2959	14	94	464
3175	15	108	501
3392	16	368	527
3558	17	341	514
3742	18	285	515
3975	19	144	512
4342	20	295	516
4608	21	659	314
4925	22	584	359
5158	23	737	348
5442	24	885	340
5659	25	883	365
5926	26	858	360
6192	27	518	390
6459	28	225	495
6659	29	181	473
6859	30	58	507
7008	31	110	521
7125	32	261	463
7625	33	76	471
7808	34	99	457
7991	35	238	457
8225	36	335	503
8642	37	105	523
9058	38	136	515
9342	39	330	529
9742	40	355	519
9991	41	437	546
10225	42	332	905
10542	43	344	712
10875	44	506	675
11091	45	806	641
11258	46	769	628
11508	47	546	658
11658	48	492	643
11741	49	489	661
11858	50	419	633
12291	51	516	677
12508	52	609	670
12725	53	587	654
12991	54	685	663
13241	55	685	688
13491	56	782	673
13758	57	783	591
13991	58	874	635
14142	59	832	648
14275	60	907	644
14425	61	741	665
15059	62	864	663
15209	63	909	650
15608	64	906	743
16008	65	809	646
16292	66	813	725
16525	67	815	699
16692	68	810	637
16958	69	811	678
17275	70	816	742
17508	71	811	890
18458	72	814	651
18675	73	827	542
18842	74	806	562
19208	75	733	891
19442	76	718	669
19708	77	739	624
20008	78	646	674
20158	79	656	719
20391	80	645	819
20592	81	569	686
20825	82	569	634
21058	83	477	656
21358	84	504	736
21558	85	393	642
21775	86	385	618
22225	87	292	654
22375	88	199	648
22625	89	104	611
22758	90	164	624
23274	91	295	651
23424	92	337	655
23674	93	332	509
Duration	24186
