RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
18	1	426	420
467	2	495	450
684	3	374	556
851	4	683	282
984	5	792	144
1168	6	757	83
1268	7	756	97
1418	8	756	179
1918	9	548	369
2201	10	532	399
2418	11	592	336
2585	12	623	331
3101	13	751	130
3418	14	756	7
3751	15		
3968	16	658	270
4151	17	632	312
4551	18	616	359
4835	19	640	264
5101	20	611	378
5485	21	629	351
5651	22	744	121
5885	23	746	165
6135	24	520	213
6351	25	424	399
6568	26	475	429
6751	27	357	782
6968	28	136	749
7235	29	761	896
7518	30	782	871
7668	31	392	219
8185	32	573	398
8418	33	641	426
8568	34	505	403
8868	35	619	332
9301	36	644	265
9568	37	653	340
9718	38	607	349
10118	39	660	366
10401	40	640	351
10718	41	622	365
10918	42	649	279
11201	43	578	236
11351	44	514	392
12101	45	609	325
12451	46	290	683
12685	47	179	685
12935	48	304	571
Duration	13086
