RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
1	1	356	221
751	2	390	432
934	3	372	527
1168	4	429	528
1451	5	885	365
1668	6	902	283
1801	7	405	366
1951	8	357	380
2268	9	346	206
2900	10	372	379
3268	11	189	174
3484	12	338	374
3768	13	329	212
4051	14	332	381
4418	15	160	86
4734	16	330	196
5068	17	363	210
5384	18	329	213
5651	19	363	220
6067	20	540	210
6467	21	376	391
6817	22	345	388
6934	23	812	335
7151	24	868	312
7451	25	854	518
7734	26	184	87
7901	27	77	81
8334	28	135	77
8501	29	114	498
8717	30	73	544
9001	31	125	555
9451	32		
9701	33	388	380
9934	34	362	391
10134	35	390	524
10301	36	394	526
10434	37	64	522
10767	38	355	440
11001	39	738	518
11534	40	842	537
11701	41	852	303
11967	42	386	376
12401	43	81	325
12684	44	373	373
12984	45	836	331
13301	46	416	393
13501	47	380	399
13667	48	417	395
13917	49	470	407
14334	50	335	392
14634	51	431	392
14817	52	434	402
14934	53	338	217
15200	54	384	207
15417	55	333	203
15684	56	333	216
15934	57	376	323
16267	58	362	480
16434	59	884	257
16550	60	886	243
16734	61	876	258
16834	62	524	249
17150	63	247	190
17500	64	461	394
17767	65	511	538
18117	66	710	524
18434	67	898	331
18717	68	863	278
18800	69	852	291
18967	70	876	269
19417	71	358	330
19684	72	367	392
19933	73	401	390
20117	74	449	392
20551	75	334	189
20917	76	373	192
21859	77	374	329
22067	78	351	387
22167	79	403	386
22450	80	466	386
23083	81	417	538
23616	82	839	249
24017	83	221	211
24183	84	125	161
24533	85	172	176
24850	86	836	214
25033	87	439	504
25167	88	90	60
25333	89	61	83
25616	90	139	77
25916	91	84	75
26200	92	123	80
26416	93	133	151
26716	94	168	166
26983	95	419	211
27200	96	553	213
27683	97	823	219
27900	98	914	178
28166	99	282	222
28333	100	116	552
28550	101	169	548
28633	102	156	541
28850	103	145	106
29016	104	129	73
29500	105	356	185
29800	106	135	70
30083	107	147	79
30283	108	223	86
30550	109	347	74
30800	110	275	83
31083	111	161	74
31249	112	137	79
31566	113	123	82
31850	114	65	80
32333	115	67	42
32566	116	111	82
32766	117	150	75
32933	118	208	74
33166	119	294	76
33449	120	384	84
33749	121	460	68
33899	122	492	98
34366	123	873	141
34549	124	918	176
35066	125	202	149
35149	126	197	142
35549	127	339	191
35766	128	902	159
36149	129	891	266
36483	130	375	296
36682	131	346	215
37183	132	444	233
37449	133	138	70
37766	134	901	282
37982	135	896	530
38116	136	927	484
38466	137	726	543
38949	138	906	265
39349	139	888	258
39949	140		
40083	141	152	537
40216	142	159	537
40416	143	92	546
40533	144	58	546
40766	145	389	282
40983	146	352	201
41299	147	117	32
41599	148	217	35
42049	149	64	66
42299	150		
42466	151	65	536
42833	152	194	534
43116	153	387	331
43283	154	391	337
43466	155	354	387
43716	156	416	378
43966	157	366	389
44283	158	467	390
44466	159	857	312
44699	160	851	309
44799	161	395	373
45382	162	405	384
45816	163	464	395
46049	164	376	367
46182	165	360	217
46399	166	349	209
46549	167	372	190
46682	168	337	200
46949	169	380	211
47432	170	378	231
47849	171	339	227
48082	172	904	236
48266	173	926	219
48682	174	321	225
48782	175	387	220
48966	176	383	216
49116	177	580	206
49749	178	59	80
50066	179	89	65
50232	180	130	536
50632	181	209	551
50899	182	343	550
51165	183		
51465	184		
51632	185	695	537
51882	186	734	510
52568	187	361	526
52902	188	389	555
53152	189	62	547
53435	190	69	82
53668	191	72	162
53902	192	108	154
54118	193	188	164
54318	194	359	210
54853	195	917	359
55088	196	910	318
55388	197	928	315
55755	198	914	329
55972	199	923	309
56055	200	897	315
56388	201	883	335
56721	202	501	537
56905	203	314	210
57221	204	540	208
57621	205	194	162
58072	206	376	367
58238	207	384	383
58438	208	198	172
59605	209	201	513
59921	210	61	529
60238	211	201	509
60421	212	187	158
60571	213	190	170
60921	214	344	215
61321	215	294	391
61538	216	347	377
61788	217	171	177
61954	218	386	380
62154	219	352	385
62388	220	397	380
62488	221	408	408
62621	222	461	399
63004	223	396	423
63138	224	375	401
63305	225	368	396
63405	226	480	405
63638	227	486	414
63888	228	176	346
64638	229	183	352
65004	230	162	159
65521	231	164	160
65638	232	349	389
65921	233	231	266
66238	234	169	203
66404	235	187	350
66638	236	356	368
66988	237	365	215
67238	238	165	163
67421	239	187	162
67621	240	180	174
67954	241	342	212
68087	242	399	214
68404	243	868	202
68604	244	916	191
68988	245	841	259
69371	246	862	309
69837	247	238	190
70304	248	200	185
70554	249	356	196
70938	250	374	388
71254	251	458	389
71521	252	272	177
71887	253	366	208
72187	254	343	202
72404	255	798	280
72604	256	884	310
72854	257	874	270
73437	258	877	286
73621	259	870	323
74604	260	896	278
75504	261	892	276
75887	262		
76121	263	871	317
76371	264	860	313
76671	265	860	536
77071	266	865	315
77387	267	873	264
77637	268	870	277
78554	269	817	262
78937	270	286	192
79254	271	350	207
79354	272	195	171
79920	273	201	400
80087	274	199	527
80404	275	166	170
80521	276	108	155
80871	277	179	153
81221	278	191	525
81371	279	88	499
81554	280	188	501
81920	281	193	180
82120	282	70	551
82370	283	64	526
82504	284	136	553
82654	285	190	215
82854	286	188	354
83670	287	426	362
83954	288	354	387
84087	289	440	403
84554	290	365	388
84670	291	844	512
85220	292	852	260
85387	293	847	269
85570	294	848	314
85853	295	300	228
86187	296	138	115
86437	297	377	217
86670	298	329	210
86970	299	883	373
87104	300	908	300
87470	301	830	519
87737	302	248	136
87937	303	180	166
88137	304	382	221
88337	305	343	217
88487	306	142	157
Duration	88787
