RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
15	1	337	214
98	2	394	260
382	3	594	318
548	4	732	96
798	5	131	68
1248	6	110	56
1365	7	202	43
1682	9	228	21
2081	11		
2415	12	385	54
2715	13		
3350	14	99	14
3550	15	126	66
3666	16	74	34
3850	17	766	66
4250	18	93	84
4883	19	195	22
5299	20	104	585
5549	21	80	374
5766	22	125	185
6400	23	145	592
6933	24	614	640
7133	25	632	640
7500	27	661	604
7850	28	578	209
7950	29	609	287
8483	30	843	308
8933	31	982	354
9083	32	996	237
9183	33	974	248
9683	34	932	369
9883	35	922	278
10266	36	961	145
10583	37	141	347
10816	38	121	363
11267	39	914	43
Duration	11432
