RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
719	1	230	339
935	2	148	334
1418	3	507	164
1585	4	550	154
1835	5	617	155
2085	6	850	153
2335	7	918	139
2585	8	220	96
2785	9	98	83
3335	10	232	97
4002	11	406	357
4402	12	163	190
4535	13	118	198
4918	14	119	199
5484	15	172	200
5667	16	163	207
6001	17	218	211
6301	18	264	204
6618	19	304	196
6951	20	351	199
7301	21	579	159
7467	22	390	201
7701	23	443	150
7918	24	910	154
8184	25	948	169
8451	26	284	131
8551	27	277	111
8684	28	526	148
9018	29	635	146
9268	30	410	215
9551	31	296	194
9784	32	153	191
10351	33	129	191
10634	34	218	185
10901	35	199	181
11084	36	161	195
11584	37	207	201
Duration	11888
