RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
39	1	429	300
505	2	100	305
822	3	90	132
1006	4	162	161
1139	5	114	222
1356	6	219	226
1656	7	166	285
1972	8	112	273
2105	9	88	266
2339	10	182	273
2472	11	234	272
2672	12	407	286
3089	13	590	270
3255	14	733	272
3405	15	766	113
3722	16	763	248
3839	17	790	244
4140	18	152	263
4389	19	185	279
4639	20	220	294
5301	21	100	521
5507	22	195	544
5691	23	222	584
6141	24	115	553
6257	25	202	585
6491	26	185	657
6841	27	102	660
7174	28	227	653
7707	29	216	195
7957	30	224	264
9041	31	713	274
9207	32	760	270
9341	33	793	136
Duration	10629
