RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
16	1	412	358
383	2	554	312
633	3	507	301
767	4	169	243
899	5	216	258
1033	6	234	255
1267	7	109	491
1718	8	153	412
2103	9	161	135
2269	10	125	124
2469	11	243	129
2870	12	141	122
3136	13	219	231
3470	14	115	459
3670	15	114	485
3869	16	111	480
4269	17	198	246
4503	18	115	472
4686	19	114	452
5169	20	285	293
5419	21	660	295
5636	22	695	280
5953	23	705	267
6269	24	544	212
6386	25	488	196
6536	26	421	195
6936	27	289	443
7303	28	617	293
7603	29	533	243
7836	30	693	338
8053	31	711	341
8686	32	709	261
9086	33	707	292
9286	34	723	282
9503	35	708	567
9803	36	873	489
9920	37	887	479
10453	38	113	448
10703	39	611	275
10903	40	714	259
11019	41	685	255
11203	42	715	257
11636	43	734	257
11819	44	720	277
12569	45	709	345
12969	46	147	455
13303	47	116	433
13819	48	434	185
14203	49	220	120
14553	50	330	221
14853	51	528	223
15019	52	503	184
15186	53	524	201
15453	54	521	209
15553	55	501	188
15719	56	442	190
16053	57	241	363
16253	58	671	275
16419	59	708	269
16636	60	709	292
16969	61	704	340
Duration	18822
