RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
3	1	391	307
69	2	390	197
269	3	254	319
503	4	74	363
719	5	22	371
1086	6	238	401
1269	7	120	458
1486	8	86	457
1919	9	38	429
2102	10	181	154
2336	11	98	179
2803	12	102	167
3006	13	270	161
3439	14	421	168
4073	15	351	371
4273	16	263	354
4539	17	419	371
5589	18	499	338
5723	19	417	340
5939	20	448	334
6139	21	259	339
6306	22	284	336
6489	23	254	151
6756	24	549	185
7023	25	530	276
7189	26	568	312
7606	27	659	329
7839	28	591	325
8006	29	858	347
8173	30	710	340
8439	31	756	348
8673	32	853	342
8806	33	840	363
8889	34	854	346
8989	35	943	335
9123	36	882	334
9240	37	866	370
9523	38	863	166
10089	39	896	111
10823	40	783	132
11040	41	822	166
11642	42	263	122
11877	43	674	148
12044	44	818	185
12344	45	754	353
12610	46	782	347
12877	47	662	214
13144	48	608	176
13494	49	501	124
13744	50	60	99
13894	51	3	148
14060	52	21	135
14210	53	118	126
14510	54	238	110
14910	55	337	106
15127	56	319	130
15427	57	359	123
15627	58	202	139
15894	59	675	166
16094	60	744	131
16210	61	811	109
16360	62	895	111
16710	63	776	122
17010	64	545	120
17560	65	756	338
17760	66	849	360
17910	67	887	342
18260	68	877	379
18826	69	861	341
18994	70	782	344
19327	71	693	342
19727	72	693	391
19960	73	576	392
20110	74	576	346
20294	75	598	350
20944	76	573	348
21460	78	588	478
21794	79	620	190
21977	80	594	186
22360	81	623	393
22627	82	792	375
22910	83	851	306
23060	84	889	328
23210	85	831	177
23394	86	872	177
23710	87	782	135
23977	88	764	175
24527	89	788	188
Duration	24571
