RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
15	1	358	397
1099	2	95	131
1233	3	70	125
1450	4	75	722
1600	5	78	849
1766	6	92	800
1883	7	114	734
2033	8	95	835
2200	9	68	837
2350	10	84	831
2483	11	122	663
2666	12	119	700
3016	13	155	559
3150	14	173	553
3300	15	94	562
3550	16	102	567
3700	17	145	331
4000	18	290	289
4083	19	328	271
4266	20	431	446
4466	21	420	446
4667	22	558	540
4850	23	581	545
5000	24	344	281
5150	25	316	268
5367	26	336	266
5483	27	372	273
5733	28	322	275
5883	29	326	197
6183	30	161	85
6350	31	57	134
6650	32	365	240
6800	33	345	280
7167	34	183	126
7350	35	151	169
7450	36	103	107
7600	37	71	103
7833	38	291	808
8017	39	363	887
8884	40	371	853
8985	41	339	286
9485	42	325	321
9852	43	359	866
10352	44	329	184
10536	45	84	194
10702	46	49	175
10835	47	49	156
10985	48	84	127
11135	49	142	110
11302	50	358	268
11635	51	345	283
12370	52	341	289
Duration	13036
