RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
24	1	206	332
324	2	200	238
574	3	577	217
1007	4	666	212
1207	5	674	101
1424	6	663	32
1707	7	68	280
1807	8	42	291
2224	9	70	279
2440	10	183	290
2807	11	485	295
2957	12	500	281
3074	13	505	293
3240	14	653	291
3390	15	546	233
3540	16	556	167
3824	17	117	49
4140	18	621	115
4224	19	667	114
4474	20	655	15
4640	21	113	29
5090	22	30	22
5223	23	72	35
5423	24	106	42
5607	25	185	39
6223	26	470	299
6423	27	506	294
6540	28	518	272
6756	29	678	278
7040	30	703	274
7207	31	686	302
7440	32	530	301
7674	33	506	309
7790	34	511	183
7957	35	474	175
8307	36	230	157
8490	37	604	170
8724	38	621	172
9074	39	664	120
9390	40	668	31
9574	41	670	238
9824	42	686	252
10024	43	655	246
10474	44	363	330
10690	45	173	299
10840	46	63	301
11390	47	52	304
11690	48	63	357
11873	49	216	309
12173	50	503	285
12573	51	684	302
12857	52	507	293
13074	53	505	160
13223	54	464	175
13507	55	493	265
13690	56	505	297
13890	57	260	651
14057	58	115	909
14290	59	71	943
15057	60		
15190	61	670	107
15323	62	666	47
15540	63	638	134
15990	64	644	99
16173	65	655	51
17107	66	646	75
17507	67	653	50
18257	68	652	217
18523	69	494	276
18840	70	216	318
19123	71	70	288
19323	72	51	302
19473	73	201	297
19740	74	491	285
20007	75	513	188
20557	76	498	182
20673	77	509	204
20807	78	470	179
21073	79	496	265
21540	80	534	176
21690	81	507	302
Duration	23257
