RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
26	1		
762	2	538	421
979	3	639	429
1179	4	658	409
1346	5	326	419
1446	6	260	406
1712	7	508	480
1862	8	408	524
1979	9	535	489
2279	10	847	388
2429	11	783	396
2513	12	711	397
2746	13	615	407
2963	14	643	406
3129	15	853	179
3446	16	406	508
3613	17	335	545
3779	18	316	558
4046	19	483	495
4412	20	510	635
4713	21	518	682
4813	22	398	677
4963	23	346	672
5179	24	432	676
5529	25	497	676
5863	26	594	670
6113	27	690	667
6396	28	505	663
6629	29	371	670
6879	30	661	707
7062	31	416	664
7212	32	356	670
7362	33	334	671
7712	34	423	612
8063	35	398	637
8229	36	409	539
8429	37	54	522
8595	38	67	473
8795	39	77	331
9028	40	70	413
9296	41	49	523
9430	42	50	420
9632	43	53	476
9717	44	55	431
9934	45	42	374
10167	46	55	334
10450	47	66	292
10667	48	153	673
10784	49	97	692
11000	50	61	493
11284	51	51	443
11883	52	50	490
12083	53	47	377
12300	54	53	346
12683	55	61	277
12900	56	62	245
13550	57	413	619
13817	58	359	663
14333	59	448	686
14517	60	509	660
14935	61	595	665
15202	62	673	658
15418	63	400	652
15535	64	362	660
15718	65	476	652
15885	66	658	658
16252	67	706	658
16451	68	461	658
16885	69	530	658
17085	70	577	671
17285	71	542	643
17702	72	158	636
17868	73	113	690
18018	74	401	666
18202	75	368	658
18568	76	458	652
18902	77	524	657
19068	78	571	682
19435	79	863	680
19768	80	832	689
19968	81	920	688
20119	82	882	678
20352	83	612	680
20469	84	546	683
20752	85	633	679
21152	86	529	673
21352	87	498	496
21635	88	448	521
21785	89	408	605
22002	90	185	616
22202	91	30	313
22385	92	109	163
22551	93	119	93
22801	94	325	89
22951	95	390	92
23668	96	303	113
24035	97	833	582
24318	99	881	688
24469	100	793	678
24952	101	876	673
25118	102	792	374
25302	103	730	371
25485	104	524	444
25669	105	828	189
25935	106	528	614
26235	107	298	639
26352	108	345	653
26552	109	684	645
27002	110	144	526
27135	111	38	427
27318	112	68	224
27618	113	238	693
27901	114	156	682
28101	115	70	694
28235	116	358	647
28551	117	440	650
29001	118	507	658
29551	119	362	652
29701	120	562	652
29918	121	609	655
30318	122	665	657
30568	123	726	647
30701	124	404	652
30968	125	368	662
31201	126	466	645
31401	127	715	655
31701	128	754	656
31851	129	729	658
32968	130	155	404
33118	131	68	375
33318	132	68	308
33601	133	50	486
33867	134	56	443
34251	135	104	374
34434	136	58	394
34601	137	62	427
35068	138	49	369
35301	139	61	321
35718	140	586	617
35884	141	543	631
36134	142	532	516
36368	143	524	464
36601	144	520	486
36834	145	530	603
37034	146	522	502
37234	147	530	474
37617	148	500	632
37917	149	423	628
38218	150	537	617
38351	151	521	464
38717	152	537	547
38934	153	527	508
39334	154	444	499
39517	155	635	485
39701	156	404	640
39868	157	533	625
40084	158	429	626
40251	159	527	626
40501	160	187	690
40667	161	114	686
40767	162	258	678
40984	163	248	112
41167	164	363	96
41367	165	117	87
41651	166	353	79
41801	167	404	90
42184	169	817	707
42351	170	613	691
42501	171	562	698
42700	172	829	681
42867	173	685	634
43034	174	573	618
43184	175	550	620
43367	176	281	637
43501	177	653	649
43717	178	912	617
Duration	43721
