RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
41	1	518	406
191	2	498	417
425	3	565	491
1058	4	505	513
1258	5	299	854
1458	6	334	884
1675	7	234	875
1908	8	258	874
2124	9	223	861
2491	10	265	878
2741	11	334	881
3008	12	354	883
3208	13	235	880
3391	14	133	890
3658	15	256	867
3958	16	138	878
4108	17	112	869
4591	18	580	437
4791	19	698	296
4958	20	731	293
5091	21	421	142
5258	22	378	129
5474	23	712	339
5691	24	433	137
5825	25	368	110
5975	26	417	119
6458	27	450	117
6691	28	751	304
6925	29	851	479
7175	30	460	526
7358	31	437	534
7725	32	623	839
7958	33	232	481
8125	34	235	411
8392	35	841	708
8558	36	898	766
8742	37	530	267
Duration	8825
