RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
3	1	251	346
320	2	158	159
520	3	68	101
787	4	258	33
1087	5	85	31
1620	6	145	58
2170	7	199	120
2537	8	332	109
2770	9	308	97
2953	10	323	74
3153	11	466	86
3470	12	401	81
3836	13	448	139
4170	14	485	160
4503	15	420	233
4853	16	423	74
5120	17	428	263
5403	18	403	329
5786	19	414	361
6003	20	382	25
6186	21	292	19
6437	22		
6953	24	268	39
7586	26		
7787	27		
8003	28		
8420	29		
8803	31	285	24
9686	32	398	163
9920	33	284	115
10220	34	211	114
10420	35	371	277
10753	36	331	454
10953	37	200	445
11220	38	354	462
11453	39	184	407
11586	40	251	44
11836	41	318	42
12020	42	348	40
12353	43	398	156
12703	44	423	182
12920	45	373	88
13120	46	417	76
13370	47	422	167
13736	48	427	214
14036	49	401	215
14303	50	426	243
15586	51	428	169
16120	52	430	248
16770	53	313	50
17370	54	330	82
17503	55	335	108
17703	56	276	49
17970	57	347	45
18320	58	410	265
18520	59	429	244
19103	60	341	9
19286	61	351	39
19536	62	422	207
19770	63	432	251
20186	64	109	241
20353	65	70	249
20953	66	398	200
21119	67	399	163
21269	68	427	190
21670	69	424	251
21820	70	408	215
22253	71	77	204
22486	72	69	175
22803	73	447	152
23053	74	403	153
23236	75	69	179
23853	76	75	220
24219	77	65	283
24436	78	414	261
24786	79	409	330
25303	80	399	462
25603	81	389	520
25903	82	390	597
26236	83	392	764
26503	84	384	892
26686	85	396	859
26853	86	430	720
27119	87	411	174
27436	88	428	254
27720	89	424	162
28086	90	325	47
28453	91	346	46
28836	92	272	44
28953	93	432	196
29219	94	397	337
29469	95	396	298
29653	96	427	217
29753	97	434	184
30003	98	393	53
30169	99	427	86
30453	100	433	180
30719	101	97	194
30853	102	72	179
31319	103	186	218
31503	104	73	218
31919	105	412	211
32703	106	415	75
32886	107	436	244
33203	108	76	256
33669	109	409	384
33886	110	381	373
33986	111	395	345
34236	112	399	475
34569	113	391	493
34952	114	381	678
35219	115	399	864
35552	116	409	188
35769	117	112	156
35986	118	69	180
36236	119	60	248
36586	120	259	956
Duration	36755
