RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
9	1	404	386
126	2	478	34
359	3	192	423
542	4	225	148
1076	5	112	454
1559	6	131	458
1809	7	110	539
2176	8	105	31
2492	9	116	15
2776	10	401	256
3026	11	258	347
3326	12	517	239
3559	13	505	220
3675	14	535	193
4176	15	545	225
4426	16	524	225
4709	17	552	226
5225	18	558	171
5625	19	550	212
6126	20	581	240
6576	21	162	463
6792	22	111	494
7059	23	119	455
7459	24	124	458
7759	25	96	463
7892	26	193	491
8509	27	133	497
8725	28	502	244
9125	29	522	200
10175	30	534	189
11009	31	330	499
11408	32	107	499
11675	33	105	462
11792	34	107	473
11958	35	132	490
12159	36	94	530
12392	37	501	184
12592	38	513	204
12759	39	502	203
14109	40	517	206
14292	41	512	200
14858	42	497	199
15275	43	517	154
15859	44	511	171
16142	45	517	150
16525	46	531	142
17042	47	533	137
17358	48	516	164
17792	49	532	181
18808	50	532	183
20769	51	535	200
Duration	21423
