RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
10	1	358	349
243	2	181	350
393	3	138	289
626	4	313	269
909	5	72	362
1176	6	84	832
1426	7	47	741
1543	8	21	174
1776	9	2	102
2059	10	74	84
2275	11	117	89
2559	12	178	91
2909	13	468	437
3225	14	513	900
3375	15	503	878
3609	16	369	884
4009	17	416	326
4192	18	377	947
4359	19	359	897
4542	20	397	338
4742	21	420	448
5092	22	346	231
5659	23	388	240
5842	24	367	856
6192	25	393	311
6425	26	427	451
6675	27	557	551
6875	28	577	552
7175	29	369	297
7325	30	352	256
7525	31	427	476
7992	32	330	266
8209	33	440	453
8525	34	573	541
8959	35	583	567
9209	36	425	448
9709	37	583	584
9892	38	572	566
10092	39	417	465
10392	40	577	570
11808	41	581	551
11942	42	436	469
12158	43	426	442
12859	44	578	548
13542	45	423	461
Duration	13793
