RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
26	1	196	127
109	2	172	114
392	3	329	102
509	4	392	28
842	5	352	180
1042	6	226	137
1225	7	113	75
1425	8	94	67
1592	9	41	375
1825	10	325	205
2225	11	436	99
2575	12	393	443
2759	13	345	465
3425	14	37	452
3675	15	38	337
3875	16	44	319
4525	17	28	338
4809	18	50	334
4992	19	23	349
5325	20	34	342
6309	21	57	350
6509	22	32	362
6858	23	51	369
7125	24	32	379
7609	25	68	384
7842	26	36	399
8125	27	68	402
8375	28	48	396
8625	29	73	393
8775	30	27	391
8975	31	90	406
9125	32	64	398
9258	33	36	410
9692	34	41	499
9925	35	39	436
10308	36	47	651
10708	37	57	711
10992	38	294	519
11225	39	288	559
11558	40	450	544
11742	41	459	561
12075	42	379	87
12442	43	321	163
12758	44	286	935
12925	45		
13241	46	398	962
13491	47	369	995
13691	48	440	993
14125	49	537	988
14658	50	508	768
14975	51	521	847
15258	52	467	848
15558	53	157	993
15875	54	67	991
16075	55	268	982
16641	56	125	857
16891	57	244	488
17091	58	337	84
17225	59	397	27
17458	60	447	28
17608	61	472	25
17775	62	406	36
18091	63	455	22
18258	64	481	20
18391	65	379	32
18691	66	146	22
18908	67	119	14
19075	68	163	14
19258	69	94	29
19641	70	142	48
19941	71	394	28
20474	72	465	15
20774	73	412	35
21041	74	391	39
21274	75	379	32
21574	76	421	198
21691	77	511	455
21941	78	487	472
22124	79	421	504
22291	80	363	503
22474	81	346	524
22858	82	542	483
23124	83	523	912
23258	84	528	843
23541	85	450	835
23691	86	381	835
23874	87	352	851
24208	88	369	421
24491	89	463	143
24891	90	487	407
25174	91	464	478
25424	92	344	513
26124	93	347	876
26241	94	349	840
26458	95	343	867
27407	96	443	267
27624	97	461	515
27741	98	433	492
27941	99	347	498
28157	100	330	515
29158	101	345	165
29607	102	344	256
Duration	29677
