RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
479	1	153	265
614	2	164	452
898	3	596	359
1031	4	711	378
1231	5	863	174
1515	6	765	117
1732	7	731	95
1981	8	761	83
2365	9		
2715	10	725	79
2798	11	743	73
3148	12	762	82
3365	13	766	70
3515	14	764	85
3881	15	768	73
4115	16	782	83
4198	17	772	70
4315	18	777	90
4781	19	748	141
4998	20	743	126
5448	21	795	549
5548	22	794	643
6467	23	136	286
6651	24	157	442
6784	25	427	386
7167	26	157	468
7351	27	145	442
7501	28	383	11
7684	29	277	84
7934	30	251	94
8417	31	218	529
8551	32	126	699
8851	33	204	300
8984	34	155	248
9117	35	138	254
9334	36	137	275
Duration	9593
