RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
5	1	372	397
88	2	382	193
372	3	396	229
505	4	432	303
705	5	466	77
905	6	126	81
1105	7	183	94
1272	8	775	93
1722	9	850	88
1838	10	755	78
2005	11	566	94
2288	12	520	434
2488	13	437	549
2688	14	397	532
2922	15	272	537
3238	16	716	518
3505	17	154	536
3805	18	136	556
4055	19	367	513
4188	20	446	524
4522	21	451	223
4688	22	433	140
4872	23	436	155
5122	24	441	293
5322	25	435	403
5672	26	436	439
6071	27	392	181
6255	28	436	176
6438	29	442	390
6722	30	129	392
6922	31	81	420
7172	32	121	56
7405	33	88	86
7772	34	195	82
7922	35	139	84
8188	36	227	83
8505	37	289	99
8855	38	390	105
9555	39	438	108
9838	40	298	93
10288	41	403	108
10605	42	456	124
10855	43	406	115
11055	44	579	121
11938	45	615	122
12722	46	649	121
12988	47	675	123
13072	48	545	104
13255	49	353	326
13438	50	353	413
13605	51	447	410
13855	52	451	465
14021	53	441	122
14188	54	402	112
14588	55	449	108
14755	56	441	289
14922	57	438	171
15105	58	427	412
15538	59	109	415
15888	60	443	390
16655	61	439	410
16755	62	437	472
17105	63	424	547
17338	64	421	520
17472	65	448	413
Duration	17698
