RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
7	1	294	466
273	2	189	488
357	3	53	482
723	4	359	347
990	5	333	244
1323	6	183	230
1573	7	267	230
1823	8	109	234
2190	9	342	192
3224	10	355	201
3740	11	332	214
3924	12	353	203
5440	13	421	201
5790	14	433	181
6190	15	528	182
6407	16	510	182
6923	17	254	212
7323	18	96	196
7707	19	626	181
7873	20	595	187
8440	21	666	184
9040	22	661	207
9373	23	747	171
9690	24	791	164
9973	25	742	175
10440	26	754	190
10707	27	754	193
10990	28	737	193
11390	29	757	212
11590	30	758	220
12157	31	766	243
12523	32	762	207
12756	33	115	244
13223	34	787	248
13373	35	761	260
13723	36	755	304
13957	37	760	266
14140	38	760	316
14490	39	742	347
14773	40	756	439
15007	41	800	242
15173	42	772	196
15307	43	735	182
15590	44	764	173
15807	45	789	177
16007	46	733	195
16873	47	766	211
17057	48	835	199
17190	49	837	195
17307	50	762	194
17524	51	825	197
18190	52	868	192
18524	53	833	208
20057	54	865	208
20340	55	837	218
21207	56	754	218
21490	57	853	293
21957	58	847	259
22190	59	842	358
22674	60	849	439
23090	61	830	485
23390	62	857	486
23573	63	846	456
23773	64	850	608
24057	65	844	575
24390	66	846	611
24557	67	852	703
24790	68	849	657
25140	69	861	704
25490	70	852	745
25940	71	855	777
26174	72	857	798
27174	73	863	765
27507	74	860	711
27757	75	856	479
28157	76	846	232
28424	77	842	268
28590	78	840	321
28990	79	820	192
29190	80	302	184
29373	81	275	184
29523	82	187	203
29823	83	22	192
30423	84	213	210
30557	85	278	185
32007	86	278	219
32240	87	371	193
33240	88	451	186
34057	89	468	206
34507	90	545	198
35056	91	604	206
36523	92	658	181
36757	93	678	182
36873	94	702	184
37173	95	816	192
37473	96	756	194
37773	97	664	197
38823	98	681	198
39023	99	702	199
39257	100	668	211
39623	101	696	217
39823	102	756	203
41006	103	770	206
41790	104	837	195
43423	105	855	207
43607	106	831	213
44073	107	872	638
44207	108	859	756
44623	109	859	716
44873	110	856	686
44990	111	840	662
45240	112	748	742
45606	113	35	744
45940	114	37	726
46173	115	64	729
46306	116	33	739
47123	117	48	732
48206	118	78	735
48590	119	95	736
48906	120	41	764
50090	121	97	764
50706	122	745	741
50956	123	826	752
51073	124	850	755
51356	125	851	633
51623	126	848	578
52140	127	852	556
52323	128	860	631
52673	129	853	502
53239	130	841	440
53473	131	858	445
53606	132	847	374
54423	133	682	388
54606	134	76	392
54806	135	56	388
54923	136	27	387
55306	137	87	395
55523	138	752	360
55723	139	841	328
55923	140	852	278
56139	141	848	355
56490	142	845	245
56773	143	836	300
57473	144	45	431
57656	145	54	401
57923	146	45	757
58056	147	49	724
58156	148	37	689
58523	149	35	728
58923	150	71	729
59206	151	49	727
59523	152	40	766
60156	153	56	763
Duration	60310
