RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
15	1	670	425
566	2		
749	3	259	559
833	4	262	549
1067	5	147	81
1250	6	83	80
1517	7	128	79
1700	8	77	104
1933	9	160	115
2167	10	249	111
2433	11	307	111
2700	12	326	117
2917	13	109	196
3283	14	99	227
3583	15	124	220
3766	16	110	189
4250	17	797	195
4417	18	895	162
5267	19	795	532
5433	20	107	533
5617	21	76	536
5900	22	108	526
6134	23	142	523
6584	24	85	505
6900	25	78	520
7317	26	364	502
7517	27	602	521
7817	28	730	534
8033	29	805	530
8317	30	810	501
8733	31	805	511
9333	32	804	403
9600	33	816	328
9750	34	808	299
9933	35	805	278
10133	36	818	291
11033	37	905	323
11267	38	903	245
11683	39	823	292
12367	40	898	297
13033	41	846	284
13767	42	890	280
14417	43	895	260
14600	44	825	287
15283	45	850	306
15383	46	894	311
16566	47	894	285
17150	48	813	293
17816	49	867	298
18233	50	94	245
18516	51	897	302
18800	52	890	329
19799	53	892	310
20183	54	892	296
20416	55	883	289
20649	56	791	290
21166	57	825	293
21483	58	892	275
22049	59	903	255
22916	60	778	293
23182	61	168	253
23332	62	89	247
23516	63	92	217
23649	64	93	181
23866	65	142	179
24082	66	294	101
24266	67	220	103
24582	68	56	78
24832	69	141	99
25199	70	62	84
25432	71	119	100
25599	72	230	100
25899	73	320	105
26535	74	116	551
26721	75	62	542
26871	76	77	515
27055	77	82	255
27388	78	93	166
27605	79	56	77
27938	80	137	102
28188	81	199	99
28488	82	265	94
28788	83	305	98
30071	84	304	100
30505	85	312	101
30805	86	295	100
Duration	30813
