RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
7	1	510	172
340	2	608	255
506	3	866	132
740	4	164	193
1506	5	157	175
1823	6	845	144
1940	7	938	115
2074	8	899	140
3607	9	897	149
4140	10	858	373
4724	11	110	229
4940	12	110	177
5107	13	152	181
5473	14	218	181
5673	15	119	152
5940	16	242	73
6323	17	109	47
6723	18	160	153
6990	19	207	89
7223	20	247	66
7423	21	111	63
7807	22	846	357
7907	23	887	508
8406	24	781	526
8607	25	809	532
8773	26	885	209
8940	27	895	148
9557	28	911	486
10023	29	831	351
10607	30	878	181
10840	31	891	160
11606	32	889	152
12306	33	890	148
12773	34	884	522
13173	35	895	508
13806	36	900	506
14440	37	629	520
14623	38	206	508
Duration	14715
